make,model,manufactured,type_of_vehicle,transmission,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,price,reg_year,almost new car,coe car,consignment car,direct owner sale,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars
54,297,2013.0,2,0,90.0,2,1390.0,1.0,12310.0,48826,682.0,41736.0,87700.0,21480.0,12072.0,2,52600.0,2013,0,1,0,0,0,0,1,0,0,1,0,0,0,0
31,166,2015.0,1,0,90.0,2,1595.0,3.0,19070.0,59200,740.0,22679.0,137000.0,27407.0,25370.0,2,40800.0,2016,0,0,0,0,0,0,0,0,1,1,0,1,0,0
31,116,2017.0,7,0,155.0,2,1991.0,3.0,28030.0,57390,1202.0,61974.0,49773.0,51323.0,64382.0,2,130500.0,2017,0,0,0,0,0,0,1,0,1,0,0,1,0,0
16,165,2017.0,2,0,92.0,2,1597.0,2.0,14950.0,41761,742.0,26963.0,139627.0,19726.0,19726.0,2,60500.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18,125,2019.0,2,0,93.0,2,1591.0,2.0,13460.0,26659,738.0,22971.0,115128.0,14494.0,14494.0,2,72000.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,240,2015.0,7,0,177.0,2,1998.0,2.0,21800.0,60789,1210.0,14498.0,140000.0,17005.0,17005.0,2,30000.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29,12,2018.0,7,0,115.0,2,1998.0,1.0,13780.0,32429,1210.0,28686.0,95000.0,21051.0,21472.0,2,68777.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,310,2008.0,2,0,114.0,2,1998.0,6.0,15590.0,31553,1815.0,13719.0,194300.0,19196.0,15085.0,2,67800.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,140,2018.0,7,0,90.0,3,1797.0,2.0,15890.0,31301,974.0,27211.0,78882.0,26972.0,19761.0,2,77800.0,2018,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,340,2021.0,7,0,137.0,3,1998.0,2.0,27350.0,86001,1210.0,108436.0,44888.0,51927.0,65469.0,2,236800.0,2021,0,0,0,0,1,0,0,0,1,1,0,0,0,0
52,181,2015.0,2,0,90.0,2,1598.0,3.0,14480.0,45000,742.0,17925.0,97889.0,19589.0,19589.0,2,32800.0,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,265,2011.0,5,0,173.0,2,1984.0,5.0,13180.0,60586,1552.0,43672.0,187000.0,33368.0,33368.0,2,95000.0,2012,0,1,0,1,0,0,0,0,0,0,0,0,0,0
31,116,2019.0,5,0,180.0,2,1991.0,4.0,30450.0,40009,1202.0,96842.0,36000.0,71262.0,100272.0,2,214800.0,2019,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3,382,2019.0,7,0,85.0,2,999.0,3.0,15810.0,32500,392.0,37400.0,70100.0,23669.0,25137.0,2,102800.0,2020,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,210,2008.0,1,0,150.0,2,2497.0,2.0,9700.0,35411,2694.0,16716.0,185000.0,56364.0,56364.0,2,45800.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31,212,2018.0,1,0,155.0,2,1991.0,1.0,22830.0,37010,1202.0,64536.0,128000.0,58503.0,77306.0,2,126800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,421,2016.0,1,0,200.0,2,2996.0,3.0,27790.0,46229,2382.0,91464.0,104000.0,89948.0,133907.0,2,133800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,278,2018.0,7,0,170.0,2,1998.0,3.0,18760.0,41000,1210.0,46383.0,91000.0,33306.0,38629.0,2,107800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,483,2016.0,7,0,84.0,0,1597.0,2.0,11860.0,50991,1182.0,25952.0,79800.0,20760.0,21064.0,2,41500.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,7,2012.0,5,0,441.0,2,3798.0,1.0,50430.0,95025,4361.0,76463.0,52000.0,278169.0,278169.0,2,405800.0,2012,0,1,0,0,0,0,1,0,0,1,1,0,0,0
3,95,2016.0,1,0,92.0,2,1395.0,3.0,15510.0,46009,624.0,18406.0,138000.0,25121.0,17170.0,2,38788.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,355,2019.0,3,0,100.0,3,1797.0,1.0,21000.0,37900,974.0,42010.0,53589.0,33038.0,28254.0,2,129500.0,2020,0,0,0,0,1,0,0,0,1,1,0,0,0,0
54,265,2018.0,0,0,92.0,2,1395.0,1.0,14650.0,26309,624.0,30568.0,80954.0,24682.0,26555.0,2,80000.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,446,2018.0,6,0,101.0,3,1496.0,2.0,16230.0,36667,682.0,27018.0,57000.0,23243.0,14541.0,2,84500.0,2019,0,0,0,0,1,0,0,0,1,1,0,0,0,0
16,472,2007.0,3,0,103.0,2,1799.0,4.0,12650.0,50168,1467.0,17360.0,170000.0,15720.0,17292.0,2,43800.0,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31,131,2015.0,0,0,90.0,2,1595.0,1.0,14480.0,57089,740.0,19731.0,115355.0,25384.0,22538.0,2,29880.0,2015,0,0,0,0,0,0,0,0,1,1,0,1,0,0
33,178,2011.0,5,0,135.0,2,1598.0,3.0,11220.0,47765,965.0,35254.0,139300.0,30614.0,30614.0,2,82800.0,2012,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16,446,2022.0,2,0,95.0,2,1496.0,1.0,15090.0,86556,682.0,72995.0,18000.0,18846.0,5000.0,2,130800.0,2023,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,304,2021.0,7,0,95.0,3,1198.0,1.0,13630.0,67000,272.0,63781.0,10516.0,24271.0,10980.0,1,118500.0,2022,0,0,0,0,1,0,1,1,1,1,0,0,0,0
52,379,2017.0,3,0,125.0,2,2362.0,1.0,22580.0,49802,1638.0,41767.0,90000.0,34489.0,40285.0,2,90800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,355,2024.0,3,0,103.0,3,1797.0,1.0,19170.0,100901,974.0,97097.0,11.0,24882.0,21835.0,2,199988.0,2024,1,0,0,0,1,0,1,0,1,0,0,0,0,0
22,459,2017.0,7,0,147.0,0,2199.0,1.0,16750.0,53711,2126.0,37557.0,110211.0,28697.0,32176.0,2,68000.0,2017,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,60,2018.0,1,0,185.0,3,1998.0,1.0,21190.0,31307,1210.0,66710.0,75000.0,58255.0,76859.0,2,125800.0,2018,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3,383,2020.0,7,0,110.0,2,1395.0,1.0,20390.0,40690,624.0,48114.0,52000.0,27882.0,31035.0,2,139999.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,240,2016.0,7,0,110.0,2,1995.0,2.0,14810.0,55100,1208.0,20479.0,103000.0,15408.0,15408.0,2,37888.0,2016,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29,12,2016.0,3,0,111.0,2,1998.0,4.0,15950.0,58201,1210.0,26308.0,88300.0,22131.0,22984.0,2,45800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,161,2009.0,2,0,92.0,2,1591.0,5.0,10870.0,26175,1107.0,12765.0,160000.0,11315.0,8112.0,2,53000.0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,148,2019.0,7,0,133.0,2,1598.0,1.0,16290.0,46002,742.0,51833.0,45000.0,25659.0,27923.0,2,123388.0,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,31,2010.0,1,0,115.0,2,1995.0,6.0,13340.0,34935,1691.0,22004.0,145000.0,34991.0,34991.0,2,84000.0,2011,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51,476,2010.0,0,0,74.0,2,1490.0,3.0,14070.0,16570,952.0,3768.0,128000.0,13221.0,13221.0,2,16000.0,2010,0,1,0,0,0,0,1,0,0,1,0,0,0,0
50,288,2018.0,0,0,115.0,2,1995.0,1.0,14290.0,34381,1208.0,24901.0,48500.0,14823.0,14823.0,2,67800.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
31,253,2018.0,7,0,90.0,2,1595.0,3.0,17450.0,31001,740.0,32781.0,88000.0,28534.0,31948.0,2,88800.0,2018,0,0,0,0,0,0,0,0,1,1,0,1,0,0
37,443,2023.0,3,0,100.0,3,1198.0,1.0,19700.0,115001,802.0,102094.0,17800.0,26041.0,13458.0,2,178300.0,2023,0,0,0,0,1,0,0,0,1,1,0,0,0,0
25,490,2018.0,7,0,127.0,2,1987.0,3.0,19370.0,30890,1198.0,51164.0,43000.0,38007.0,45210.0,2,130800.0,2020,0,0,0,0,0,0,1,0,1,1,0,0,0,0
23,246,2012.0,5,0,412.0,2,5204.0,6.0,38490.0,108373,7001.0,93765.0,50000.0,236840.0,236840.0,2,333000.0,2013,0,1,0,0,0,0,1,0,0,1,1,0,0,0
47,358,2019.0,2,0,110.0,2,1395.0,1.0,15080.0,37705,624.0,34792.0,32566.0,18870.0,18870.0,2,92000.0,2020,0,0,0,1,0,0,1,0,1,0,0,0,0,0
31,116,2019.0,1,0,100.0,2,1332.0,1.0,21820.0,32500,586.0,53005.0,45000.0,38274.0,45584.0,2,159800.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,161,2019.0,2,0,93.0,2,1591.0,1.0,15030.0,29833,738.0,33012.0,36500.0,19365.0,19365.0,2,102800.0,2020,0,0,0,0,0,0,1,0,1,1,0,0,0,0
40,13,2020.0,7,0,96.0,2,1199.0,1.0,14340.0,45001,508.0,46983.0,14825.0,20800.0,21120.0,2,109800.0,2021,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18,500,2015.0,0,0,97.0,2,1591.0,2.0,14150.0,55889,738.0,16223.0,151000.0,17107.0,17107.0,2,25800.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,240,2019.0,7,0,115.0,2,1995.0,1.0,16970.0,48010,1208.0,35945.0,44000.0,17339.0,17339.0,2,92800.0,2019,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,516,2016.0,7,0,135.0,2,1997.0,3.0,20790.0,49501,1210.0,34873.0,110000.0,39520.0,47328.0,2,60800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,156,2011.0,7,0,220.0,2,3598.0,3.0,17220.0,38216,4319.0,24385.0,110000.0,75811.0,75811.0,2,109888.0,2011,0,1,0,0,0,0,1,0,0,0,0,0,0,0
55,521,2018.0,7,0,187.0,2,1969.0,2.0,24290.0,38501,1176.0,44528.0,71500.0,38070.0,45298.0,2,117800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
43,339,2016.0,2,0,81.0,0,1461.0,2.0,12720.0,49430,1048.0,16326.0,160000.0,19990.0,5000.0,2,36800.0,2017,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37,356,2017.0,0,0,58.0,2,1198.0,2.0,12580.0,44002,508.0,16993.0,88000.0,13801.0,5000.0,2,41800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29,12,2016.0,2,0,85.0,2,1496.0,2.0,12300.0,50889,682.0,19759.0,95000.0,17576.0,12576.0,2,35800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29,25,2015.0,2,0,88.0,2,1496.0,2.0,15080.0,57089,682.0,14553.0,150000.0,18264.0,13264.0,2,25800.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,310,2006.0,2,1,79.0,2,1584.0,3.0,16060.0,45578,1101.0,8741.0,230000.0,11714.0,12886.0,2,30800.0,2006,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,61,2017.0,1,0,185.0,2,1998.0,1.0,19750.0,48109,1210.0,63981.0,105000.0,56507.0,73713.0,2,102800.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,152,2015.0,1,0,123.0,2,1998.0,2.0,14930.0,60001,1210.0,25278.0,134194.0,27591.0,30628.0,2,36300.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,166,2018.0,1,0,90.0,2,1595.0,2.0,18000.0,38001,740.0,38110.0,76042.0,29059.0,32683.0,2,88500.0,2018,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,369,2011.0,1,0,338.0,2,6749.0,4.0,86110.0,32914,10725.0,20181.0,50000.0,503749.0,503749.0,2,528000.0,2012,0,1,0,1,0,0,1,0,0,0,1,0,0,0
33,178,2019.0,5,0,141.0,2,1998.0,2.0,20970.0,37000,1210.0,56303.0,94610.0,39863.0,47809.0,2,139800.0,2020,0,0,0,0,0,0,0,0,1,1,0,1,0,0
37,390,2016.0,7,0,85.0,2,1197.0,2.0,12270.0,51507,508.0,19107.0,59879.0,18689.0,13689.0,2,32800.0,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,265,2010.0,0,0,90.0,2,1390.0,5.0,13580.0,19069,868.0,5559.0,157000.0,22303.0,22303.0,2,19800.0,2011,0,1,0,0,0,0,0,0,0,1,0,1,0,0
51,298,2021.0,7,0,75.0,2,1460.0,1.0,21450.0,46689,662.0,51952.0,652.0,20923.0,21293.0,2,175988.0,2022,0,0,0,0,0,0,1,0,1,1,0,0,0,0
52,152,2010.0,1,0,108.0,2,1998.0,4.0,10920.0,40014,1694.0,25642.0,208805.0,26382.0,26382.0,2,70000.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,92,2016.0,0,0,90.0,2,1595.0,1.0,16500.0,55200,740.0,23167.0,37000.0,23345.0,19683.0,2,43800.0,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,482,2015.0,7,0,118.0,2,1390.0,2.0,21640.0,50089,620.0,24405.0,88000.0,26894.0,29652.0,2,49800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,56,2016.0,1,0,135.0,2,1997.0,2.0,18940.0,58201,1210.0,39460.0,98800.0,37979.0,45171.0,2,62800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40,28,2016.0,6,0,96.0,2,1199.0,1.0,13570.0,53000,508.0,16876.0,117000.0,19080.0,9080.0,2,33800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,54,2016.0,1,0,121.0,2,1598.0,2.0,15010.0,53001,742.0,27568.0,94000.0,27325.0,25255.0,2,47800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18,216,2014.0,2,0,97.0,2,1591.0,1.0,11440.0,39241,812.0,38273.0,86000.0,11033.0,11033.0,2,55800.0,2014,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5,513,2016.0,7,0,100.0,2,1499.0,2.0,18720.0,55201,684.0,31713.0,131700.0,31970.0,31758.0,2,58800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,443,2019.0,3,0,100.0,3,1198.0,1.0,20430.0,41805,802.0,40747.0,90000.0,30076.0,24107.0,2,122800.0,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31,116,2018.0,1,0,336.0,3,2999.0,1.0,39120.0,37620,2384.0,145422.0,47606.0,116906.0,182431.0,2,278888.0,2019,0,0,0,0,1,0,1,0,1,1,0,0,0,0
4,177,2008.0,5,0,412.0,2,5998.0,6.0,30820.0,35411,10611.0,17211.0,78000.0,245737.0,245737.0,2,149800.0,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16,446,2018.0,6,0,101.0,3,1496.0,1.0,15840.0,32801,682.0,28092.0,40000.0,21955.0,12737.0,2,95888.0,2020,0,0,0,0,1,0,1,0,1,1,0,0,0,0
5,61,2017.0,1,0,185.0,2,1998.0,1.0,29720.0,49000,1210.0,64221.0,110000.0,59282.0,73708.0,2,135800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27,319,2017.0,7,0,202.0,0,2987.0,1.0,29660.0,49996,3366.0,113540.0,137000.0,98268.0,148883.0,2,173888.0,2017,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,490,2019.0,7,0,127.0,2,1987.0,1.0,18650.0,32500,1198.0,49259.0,60000.0,35133.0,41187.0,2,126000.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,486,2019.0,3,0,110.0,2,1395.0,1.0,17090.0,37705,624.0,41975.0,60500.0,26033.0,28447.0,2,107800.0,2020,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,152,2011.0,1,0,108.0,2,1998.0,2.0,9920.0,32914,1694.0,19748.0,187000.0,23514.0,23514.0,2,59500.0,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,47,2017.0,5,0,240.0,2,2998.0,2.0,32420.0,38801,2384.0,63832.0,38500.0,57619.0,75715.0,2,160000.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22,161,2020.0,2,0,93.0,2,1591.0,1.0,13550.0,44589,738.0,40244.0,31781.0,14322.0,14322.0,2,96800.0,2021,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22,161,2017.0,2,0,95.0,2,1591.0,1.0,14250.0,51765,738.0,21710.0,32000.0,12121.0,12121.0,2,45800.0,2017,0,0,0,1,0,0,1,0,1,0,0,0,0,0
5,57,2011.0,1,0,150.0,2,2497.0,5.0,13000.0,58124,2335.0,41499.0,153000.0,49344.0,49344.0,2,92800.0,2011,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22,161,2019.0,2,0,93.0,2,1591.0,1.0,14310.0,36704,738.0,29720.0,70000.0,14474.0,14474.0,2,80800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,374,2015.0,0,0,66.0,2,1197.0,4.0,14340.0,45000,508.0,11311.0,118000.0,17385.0,7385.0,2,26800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,205,2021.0,7,0,118.0,3,1498.0,1.0,20680.0,62000,684.0,66070.0,46725.0,28324.0,31654.0,2,157000.0,2021,0,0,0,0,1,0,0,0,1,1,0,0,0,0
16,502,2017.0,7,0,112.0,3,1496.0,1.0,17250.0,57390,682.0,23297.0,62818.0,25495.0,5000.0,2,62800.0,2017,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5,515,2018.0,7,0,135.0,2,1998.0,2.0,21840.0,30959,1210.0,48295.0,74700.0,41424.0,49994.0,2,118800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,126,2012.0,5,0,515.0,2,6498.0,5.0,70430.0,107652,9427.0,86122.0,20000.0,372803.0,372803.0,2,589888.0,2012,0,1,0,0,0,0,1,0,0,1,1,0,0,0
5,15,2016.0,0,0,85.0,0,1496.0,2.0,13480.0,49751,1082.0,24515.0,73000.0,27843.0,20981.0,2,42800.0,2017,0,0,0,0,0,0,1,0,1,1,0,0,0,0
29,25,2017.0,0,0,88.0,2,1496.0,2.0,14320.0,36890,682.0,24537.0,115000.0,17722.0,17722.0,2,59400.0,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16,235,2019.0,0,0,73.0,2,1317.0,1.0,14220.0,33009,578.0,22297.0,71000.0,16312.0,6312.0,2,78800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22,471,2020.0,7,0,88.0,2,998.0,1.0,13270.0,32699,392.0,26231.0,46000.0,18111.0,8111.0,2,85800.0,2020,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18,125,2019.0,2,0,93.0,2,1591.0,1.0,12510.0,31210,738.0,27257.0,62000.0,12948.0,12948.0,2,76800.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,48,1978.0,5,0,134.0,2,4520.0,4.0,11670.0,3542,280.0,1726.0,80000.0,15814.0,15814.0,2,63800.0,2019,0,1,0,0,0,1,0,0,0,0,1,1,0,1
37,511,2015.0,7,0,106.0,2,1997.0,2.0,16980.0,62140,1210.0,19649.0,80000.0,22233.0,23127.0,2,30500.0,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16,469,2005.0,3,0,114.0,2,1998.0,3.0,15410.0,59798,1815.0,8830.0,236000.0,23871.0,26259.0,2,22800.0,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18,216,2011.0,2,0,95.0,2,1591.0,3.0,12150.0,23883,959.0,11752.0,155000.0,11730.0,11730.0,2,29900.0,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,25,2021.0,2,0,88.0,3,1496.0,2.0,13930.0,47000,682.0,37708.0,76308.0,20553.0,5775.0,2,101800.0,2021,0,0,0,0,1,0,0,0,1,1,0,0,0,0
22,154,2016.0,3,0,104.0,0,1685.0,1.0,15140.0,55100,1318.0,22771.0,118739.0,22197.0,18076.0,2,41800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,152,2016.0,1,0,133.0,2,2494.0,1.0,15510.0,47604,1792.0,26870.0,138288.0,29296.0,33015.0,2,44888.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,26,2022.0,7,0,96.0,2,1199.0,1.0,15620.0,87235,508.0,90191.0,11000.0,21481.0,22074.0,2,142888.0,2022,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,212,2014.0,1,0,155.0,2,1991.0,3.0,21570.0,76612,1202.0,33390.0,138500.0,49580.0,56412.0,2,42800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,95,2021.0,0,0,110.0,3,1498.0,1.0,17280.0,62600,684.0,56088.0,43000.0,27344.0,15282.0,2,130800.0,2021,0,0,0,0,1,0,0,0,1,1,0,0,0,0
31,116,2019.0,1,0,120.0,2,1332.0,1.0,21770.0,39700,586.0,60979.0,20000.0,43196.0,52475.0,2,144800.0,2019,0,0,0,0,0,0,1,0,1,1,0,0,0,0
37,390,2016.0,7,0,85.0,2,1197.0,1.0,14330.0,45000,508.0,16106.0,109500.0,18974.0,13974.0,2,33800.0,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,515,2019.0,7,0,185.0,2,1998.0,1.0,25260.0,41805,1210.0,71822.0,70301.0,52094.0,65770.0,2,168800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,50,2017.0,5,0,493.0,2,3902.0,6.0,174690.0,47501,3796.0,312260.0,41000.0,292081.0,497746.0,2,749500.0,2017,0,0,0,0,0,0,1,0,1,0,1,0,0,0
55,520,2019.0,7,0,185.0,2,1969.0,1.0,22020.0,48010,1176.0,46954.0,49000.0,30366.0,34513.0,2,121800.0,2019,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,513,2019.0,7,0,103.0,2,1499.0,2.0,17970.0,41361,684.0,54768.0,48059.0,36905.0,43667.0,2,117500.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,140,2018.0,7,0,90.0,3,1797.0,1.0,15820.0,37010,974.0,20764.0,69772.0,27763.0,10869.0,2,63998.0,2018,0,0,0,0,1,0,0,0,1,1,0,0,0,0
16,295,2015.0,3,0,112.0,3,1496.0,4.0,15700.0,51010,682.0,11946.0,103652.0,25117.0,5000.0,2,30800.0,2016,0,0,0,0,1,0,0,0,1,1,0,0,0,0
52,377,2008.0,2,0,81.0,2,1496.0,2.0,11730.0,29328,1023.0,15202.0,126488.0,18007.0,18007.0,2,60800.0,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,12,2015.0,3,0,111.0,2,1998.0,3.0,20440.0,71509,1210.0,18992.0,96000.0,18180.0,18180.0,2,34800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,142,2018.0,1,0,115.0,2,1595.0,2.0,19670.0,37605,740.0,43351.0,79000.0,37480.0,44472.0,2,97800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,499,2015.0,3,0,134.0,2,2493.0,2.0,30010.0,54200,1792.0,40696.0,60895.0,39410.0,47174.0,2,93800.0,2016,0,0,0,0,0,0,1,0,1,1,0,0,0,0
38,121,2020.0,0,0,107.0,2,1341.0,1.0,11820.0,62600,592.0,50463.0,48634.0,22281.0,8194.0,2,87800.0,2021,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,235,2019.0,0,0,73.0,2,1317.0,1.0,12140.0,18010,78.0,14423.0,43177.0,15764.0,5764.0,1,71000.0,2020,0,0,0,0,0,0,1,1,1,0,0,0,0,0
52,399,2020.0,7,0,72.0,2,996.0,1.0,13020.0,26351,392.0,22953.0,54000.0,19234.0,9234.0,2,83800.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,235,2019.0,0,0,73.0,2,1317.0,2.0,11560.0,11589,78.0,10870.0,30306.0,17500.0,7500.0,1,59800.0,2019,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5,19,2022.0,5,0,135.0,2,1998.0,1.0,23890.0,114009,1210.0,140082.0,18900.0,45479.0,55671.0,2,233888.0,2023,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,246,2012.0,5,0,412.0,2,5204.0,6.0,39890.0,108373,7001.0,86698.0,50000.0,236840.0,236840.0,2,338888.0,2013,0,1,0,0,0,0,1,0,0,0,0,0,0,0
52,115,2017.0,2,0,96.0,2,1598.0,1.0,15250.0,42900,742.0,23895.0,66000.0,19990.0,14990.0,2,57800.0,2017,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30,75,2018.0,5,0,530.0,2,3994.0,2.0,119360.0,41000,3940.0,342516.0,12800.0,272262.0,462072.0,2,808888.0,2019,0,0,0,0,0,0,1,0,1,1,1,0,0,0
34,224,2008.0,5,1,217.0,2,1998.0,6.0,25200.0,33018,1815.0,15831.0,218000.0,44740.0,44740.0,2,120833.0,2009,0,1,1,0,0,0,0,0,0,0,0,0,0,0
38,121,2017.0,6,0,77.0,2,999.0,1.0,13000.0,36001,392.0,15017.0,87329.0,19889.0,5000.0,2,45000.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,97,2020.0,1,0,110.0,3,1984.0,1.0,19040.0,35001,1194.0,51414.0,66700.0,34816.0,40743.0,2,133800.0,2020,0,0,0,0,1,0,0,0,1,1,0,0,0,0
52,223,2010.0,3,0,125.0,2,2362.0,3.0,14580.0,34935,2293.0,21995.0,146000.0,36637.0,36637.0,2,91800.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,25,2017.0,2,0,88.0,2,1496.0,2.0,11830.0,52000,682.0,20189.0,78000.0,14761.0,9761.0,2,37500.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,57,2010.0,1,0,150.0,2,2497.0,6.0,14990.0,33568,2514.0,20564.0,155223.0,41539.0,41539.0,2,91800.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,12,2016.0,1,0,121.0,2,1998.0,1.0,18400.0,49156,1210.0,23551.0,81000.0,21406.0,21969.0,2,49800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,507,2009.0,3,0,106.0,2,1987.0,4.0,13360.0,37502,1797.0,19871.0,157000.0,22003.0,22003.0,2,70800.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,530,2013.0,5,0,135.0,2,1997.0,3.0,16700.0,115270,1452.0,102827.0,45300.0,42826.0,46957.0,2,149000.0,2013,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3,430,2011.0,5,0,245.0,2,2995.0,3.0,15520.0,47316,3094.0,32551.0,105000.0,76949.0,76949.0,2,106800.0,2011,0,1,0,0,0,0,1,0,0,1,0,0,0,0
31,116,2018.0,7,0,155.0,2,1991.0,2.0,26260.0,31000,1202.0,59325.0,77000.0,51955.0,65519.0,2,146800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
