,0,Predicted
7836,55317.94,
7837,125767.44,
7838,130149.275,
7839,151962.78,
7840,25687.5,
7841,59241.271428571425,
7842,35696.63,
7843,173518.68,
7844,118216.88,
7845,40319.32,
7846,37533.6,
7847,20790.985,
7848,44219.56,
7849,125325.77,
7850,60316.9,
7851,33826.22,
7852,75346.76,
7853,155229.14,
7854,22785.585,
7855,18464.57,
7856,97953.955,
7857,77404.695,
7858,72167.245,
7859,51935.22,
7860,38188.52,
7861,91912.6,
7862,28000.0,
7863,38461.23,
7864,79810.85,
7865,35986.7,
7866,166711.67,
7867,109449.44,
7868,273400.74,
7869,452255.0,
7870,175529.795,
7871,661550.0,
7872,77708.03,
7873,246302.765,
7874,63289.58,
7875,74767.0,
7876,46146.09,
7877,104971.4,
7878,353233.0,
7879,50651.7,
7880,189852.44,
7881,98793.055,
7882,416841.88,
7883,45381.56,
7884,62338.915,
7885,96675.95,
7886,94666.565,
7887,75818.44,
7888,32840.18,
7889,115981.31,
7890,192996.125,
7891,45244.47,
7892,63740.0,
7893,61635.66,
7894,116085.96,
7895,79922.08,
7896,60260.876,
7897,168696.12,
7898,98848.475,
7899,30441.78,
7900,49103.0,
7901,46748.76,
7902,160947.04,
7903,15156.26,
7904,45932.04,
7905,95912.08,
7906,86548.61979166669,
7907,89153.91142857142,
7908,311498.08,
7909,90377.0,
7910,68373.9,
7911,78987.705,
7912,45468.94666666667,
7913,226132.365,
7914,65612.5,
7915,340552.2,
7916,245003.64,
7917,41592.46,
7918,21021.0,
7919,83631.01,
7920,71264.47,
7921,93876.605,
7922,81827.88,
7923,54772.88,
7924,72342.94,
7925,117649.985,
7927,33613.92,
7928,37558.82,
7929,61383.325,
7930,65327.72,
7931,60827.38,
7932,57181.4,
7933,127693.705,
7934,67206.58,
7935,21816.855,
7936,40277.5,
7937,69473.005,
7938,87282.835,
7939,57615.115,
7940,71726.02,
7941,55534.819238095246,
7942,32928.68,
7943,103527.88,
7944,48350.215,
7945,93068.28,
7946,60116.94,
7947,95844.515,
7948,108155.38,
7949,83956.0,
7950,115205.84,
7951,545049.22,
7952,61737.62,
7953,67835.5,
7955,258128.67,
7956,156752.495,
7957,91656.49,
7958,72377.15,
7959,69984.655,
7960,140392.41,
7961,22608.885,
7962,79673.655,
7963,457854.19,
7964,59541.86,
7965,60444.88790909092,
7966,51298.96400000001,
7967,160113.495,
7968,134450.775,
7969,91062.0,
7970,283260.00666666665,
7971,195253.01,
7972,45851.82,
7973,133400.0,
7974,45037.63,
7976,48583.065,
7977,22680.2,
7978,501460.4,
7979,45878.19,
7980,432461.86,
7981,239307.2,
7983,189681.18,
7984,98845.6,
7985,124924.57,
7986,12882.88,
7987,80083.75802380953,
7988,47469.72,
7989,53752.37,
7990,58127.34824242424,
7991,101829.64,
7992,37355.845,
7993,65021.765,
7994,124539.175,
7995,62090.22,
7996,915350.0,
7997,62725.1155,
7998,105642.03,
7999,76282.27142857143,
8000,142021.40666666668,
8001,151800.495,
8002,133628.58,
8003,27413.515,
8004,34720.0,
8005,48471.0,
8006,329468.76,
8007,89243.92,
8008,24684.5,
8009,92940.2125,
8010,149416.86,
8011,157469.35,
8012,57420.815,
8013,111165.8,
8014,129346.89,
8015,65963.319,
8016,838414.4,
8017,76722.32,
8018,178266.64,
8019,51652.085,
8020,727879.0,
8021,105687.4,
8022,152839.92,
8023,76105.99,
8024,83749.88,
8025,47172.87,
8026,87096.625,
8027,142666.65492063493,
8028,38412.22,
8029,105702.88,
8030,62194.58,
8031,663286.93,
8032,82561.28,
8033,116420.0,
8034,67765.93,
8035,108267.05,
8036,182051.5,
8037,101688.4,
8038,33208.58,
8039,73800.0,
8040,64649.16845787546,
8041,72971.52,
8042,44940.075,
8043,73873.52,
8044,85633.54,
8045,94014.95,
8046,165900.8,
8047,123370.055,
8048,34712.18,
8049,93549.98,
8050,188367.18,
8051,120629.88,
8052,115058.02,
8053,96866.94,
8054,76084.945,
8055,219422.34,
8056,37121.26,
8057,95318.97492857144,
8058,86965.055,
8059,47854.065,
8060,31386.285,
8061,83063.775,
8063,133987.18,
8064,29723.69,
8065,192056.72,
8066,72017.185,
8067,13809.075,
8068,114191.155,
8069,246785.675,
8070,177917.07,
8071,90846.13,
8072,43158.98,
8073,60695.795,
8074,55678.92,
8075,26459.135,
8076,118833.305,
8077,65440.468,
8078,64331.44,
8079,71334.385,
8080,113586.42,
8081,216678.545,
8082,29033.59333333333,
8083,107635.0,
8084,35191.3,
8085,276925.04,
8086,40845.1,
8087,107247.48,
8088,376667.0,
8089,52204.99,
8090,98501.48,
8092,49016.44,
8093,64136.44,
8094,41570.16,
8095,205524.48,
8096,116515.065,
8097,132499.285,
8098,86631.69,
8099,209406.665,
8100,78504.92,
8101,112832.08,
8102,18342.22,
8103,46601.995,
8104,51714.4,
8105,49420.5,
8106,159000.78,
8107,152778.365,
8108,21619.9,
8109,510028.8,
8110,46090.0,
8111,58261.53333333334,
8112,50544.0,
8113,603228.5,
8114,83217.82,
8115,158619.44,
8116,105701.94,
8117,26101.44,
8118,48958.235,
8119,57124.36,
8120,70176.525,
8121,48472.985,
8122,108649.0,
8123,31617.08,
8124,106311.315,
8125,43560.16,
8126,114841.115,
8127,70356.93061904762,
8128,117667.68,
8129,15545.44,
8130,110800.0,
8131,41177.08,
8132,34007.76,
8133,34747.48,
8134,36351.56,
8135,48401.98,
8136,224678.15715686273,
8137,38675.0,
8138,42314.62,
8139,146875.0,
8140,112594.84,
8141,136852.74,
8142,57169.2,
8143,123351.47,
8144,129080.0,
8145,102094.035,
8146,94828.36,
8147,131091.86,
8148,96363.26,
8149,180135.92,
8150,44786.515,
8151,41136.2,
8152,77228.195,
8153,69324.5,
8154,125296.84,
8155,60038.975,
8156,56945.25333333333,
8157,85208.76,
8158,47983.22,
8159,70222.515,
8160,113800.0,
8161,79193.805,
8162,115158.08,
8163,114625.54,
8164,296433.15,
8165,109390.465,
8166,167975.0,
8167,31786.44,
8168,122632.24,
8169,1025047.43,
8170,50170.54,
8171,44358.96,
8172,62733.02,
8173,88317.0,
8174,219471.0,
8175,160350.28,
8176,70329.38,
8177,53415.36,
8178,134112.755,
8179,184547.44,
8180,226539.74,
8181,61743.025,
8182,19421.0,
8183,118270.095,
8184,20944.02,
8185,150200.155,
8186,38520.88,
8187,47557.66,
8188,127312.425,
8189,42738.125,
8190,30906.38,
8191,142018.5,
8192,54505.013,
8193,65971.06,
8194,163040.73,
8195,92025.02,
8196,61943.82,
8197,76600.0,
8198,144339.92,
8199,129800.0,
8200,53717.0,
8201,67316.0,
8202,71076.96,
8203,125291.64,
8204,156172.0,
8205,153946.26,
8206,77957.5,
8207,126520.32,
8208,60694.98,
8209,64426.285,
8210,44635.402,
8211,89840.16333333332,
8212,212530.28488888888,
8213,80885.00666666667,
8214,115172.26,
8215,47856.8,
8216,51825.0,
8217,88987.5,
8218,106010.8,
8219,63443.395,
8220,58351.08,
8221,53333.005,
8222,84760.84,
8223,64855.62,
8224,65303.81,
8225,43272.42,
8226,49651.2,
8227,87321.66,
8228,47033.94,
8229,94402.0,
8230,1352954.68,
8231,28331.50423076923,
8232,134506.76,
8233,210486.91,
8234,61072.875,
8235,167482.635,
8236,41138.84,
8237,112112.45,
8238,45706.66666666666,
8239,43742.4,
8240,186658.735,
8241,93431.27,
8242,24715.396666666664,
8243,228507.14,
8244,67771.52,
8245,39668.04,
8246,234955.06,
8247,70155.205,
8248,31816.08,
8249,91376.015,
8250,15060.115,
8251,82697.77,
8252,88651.81,
8253,68085.49142857143,
8254,77794.49,
8255,49649.92,
8256,36966.86,
8257,51591.62,
8258,188563.08,
8259,104380.84,
8260,94530.135,
8261,280944.14,
8262,199538.85968253965,
8263,113503.92,
8264,55092.52,
8265,62806.09,
8266,120334.435,
8267,111188.22,
8268,11245.31,
8269,96039.845,
8270,110300.0,
8271,248600.96,
8272,82429.915,
8273,65651.00091666667,
8274,112162.96,
8275,24421.265,
8276,69891.42,
8277,103504.68386904761,
8278,65981.96,
8279,194220.84,
8280,136587.16,
8281,145731.3,
8282,117755.0,
8283,57397.615,
8284,67298.38,
8285,116763.13333333335,
8286,58423.7,
8287,159157.64,
8288,111040.0,
8289,23842.095,
8290,346820.0,
8291,45637.52,
8292,20796.18,
8293,16634.4,
8294,67031.78,
8295,34233.6,
8297,109427.5,
8298,265360.405,
8299,55129.9,
8300,73281.52,
8301,70760.08,
8302,284933.565,
8303,151684.66,
8304,55039.96,
8305,45620.3,
8306,108935.02,
8307,67556.64,
8308,142758.28333333333,
8309,102237.43,
8310,67018.02,
8311,111880.58,
8312,86042.02,
8313,18695.12,
8314,66279.905,
8315,69087.335,
8316,33387.255,
8317,291173.96,
8318,120634.78,
8319,202300.46357142858,
8320,105459.24,
8321,164279.635,
8322,48344.735,
8323,137206.88,
8324,33728.16,
8325,95923.72,
8326,25994.4,
8327,81781.735,
8328,62780.94,
8329,106026.84,
8330,135053.64,
8331,23080.585,
8332,151873.65,
8333,196866.25696078426,
8334,698731.595,
8335,96936.32,
8336,72845.76,
8337,52457.77166666667,
8338,56733.86,
8339,112295.485,
8340,167533.08,
8341,150485.88,
8342,24030.37,
8343,67816.57,
8344,160407.28,
8345,43510.885,
8346,74827.34,
8347,891499.8,
8348,63075.76,
8349,93602.785,
8350,568780.24,
8351,75190.37833333334,
8352,77498.465,
8353,34660.25,
8354,38036.47,
8355,2232559.44,
8356,78707.52,
8357,22228.6,
8358,77700.41,
8359,116265.0,
8360,106854.99,
8361,200966.595,
8362,73378.96,
8363,38199.655,
8364,92382.895,
8365,40023.515,
8366,69143.405,
8367,113851.79,
8368,85077.38,
8369,89982.13142857142,
8370,42055.1,
8371,168103.5,
8372,272819.765,
8373,61678.6,
8374,70732.28,
8375,209837.72,
8376,96687.065,
8377,111344.25,
8378,373199.64,
8379,23244.5,
8380,76171.585,
8381,45482.5,
8382,68583.12,
8383,104493.87,
8384,80718.94,
8385,45526.43,
8386,87124.64,
8387,9436.68,
8388,120722.43,
8389,43342.5,
8390,30948.676666666666,
8391,92872.545,
8392,25627.8,
8393,32262.445,
8394,89421.16,
8395,110245.32,
8396,227642.44,
8397,70249.73,
8398,106663.96,
8399,27076.12,
8400,43804.0,
8401,284989.965,
8402,89281.95,
8403,74696.08,
8404,91645.38,
8405,92601.485,
8406,34810.72,
8407,24791.36,
8408,1322975.88,
8409,63491.06,
8410,63220.0,
8411,122399.01,
8412,87588.655,
8413,40545.5,
8414,35276.38,
8415,45304.16,
8416,47357.7,
8417,170150.655,
8418,202087.56,
8419,36186.74,
8420,140681.4,
8421,91694.2,
8422,131390.16,
8423,78642.5,
8424,115187.875,
8425,32115.94,
8426,120358.74,
8427,971080.36,
8428,81243.0,
8429,67315.77,
8430,92563.89,
8431,72477.378,
8432,50426.9,
8433,591084.8,
8434,29699.325,
8435,136218.75,
8436,24869.6,
8437,97611.04,
8438,126236.26,
8439,80959.54,
8440,64965.55,
8441,59965.005999999994,
8442,51505.04,
8443,149261.88,
8444,66050.6,
8445,17556.94,
8446,32442.105,
8447,50351.75,
8448,63016.0,
8449,65699.635,
8450,24724.17,
8451,89483.98,
8452,62069.305,
8453,577357.88,
8454,72419.33714285714,
8455,239617.335,
8456,58641.155,
8457,18451.94,
8458,33268.145,
8459,38313.465,
8460,88754.3,
8461,40592.87,
8462,85432.3,
8463,144053.17,
8464,74927.92,
8465,39070.72,
8466,134295.49,
8467,177641.995,
8468,77491.74,
8469,65874.33,
8470,675746.94,
8471,177992.0,
8472,146125.18,
8473,27800.0,
8474,43947.2,
8475,32880.38,
8476,62901.5,
8477,239440.92,
8478,691467.7,
8479,35792.885,
8480,91550.585,
8481,69304.26,
8482,48285.39590620491,
8483,105413.965,
8484,59656.64,
8485,30916.7,
8486,74421.81,
8487,39651.00660147163,
8488,34670.68,
8489,96910.505,
8490,172025.4,
8491,63690.0,
8492,62185.335,
8493,136588.82,
8494,55412.79,
8495,56072.525,
8496,27098.77,
8497,100803.29141025642,
8498,140814.69,
8499,72238.0,
8500,41009.94,
8501,203061.1,
8502,69000.0,
8503,86948.31,
8504,88348.08,
8505,112607.76,
8506,82783.395,
8507,153936.36,
8508,123316.03,
8509,221720.08,
8510,66641.28,
8511,312363.76,
8512,228329.145,
8513,78600.0,
8514,25078.5,
8515,358672.44,
8516,171156.16,
8517,90145.29,
8518,51895.26,
8519,68498.92,
8520,120314.535,
8521,286093.585,
8522,57973.94,
8523,26286.26,
8524,41822.74,
8525,58938.47,
8526,120121.58,
8527,107259.41,
8528,63409.24,
8529,166486.92,
8530,127092.4,
8531,88424.01,
8532,39995.63,
8533,157973.64,
8534,192683.835,
8535,17362.0,
8536,55714.0,
8537,38122.8,
8538,94639.275,
8539,54922.42,
8540,57437.58,
8541,94380.805,
8542,75912.0,
8543,78800.0,
8544,48936.8,
8545,58420.0,
8546,402773.36,
8547,77566.095,
8548,51997.58,
8549,40949.78,
8550,121369.355,
8551,36065.1,
8552,2113266.56,
8553,130944.38,
8554,190075.705,
8555,116428.04800000001,
8556,34413.69,
8557,87338.88,
8558,41366.525,
8559,86668.04833333332,
8560,47880.635,
8562,288047.185,
8563,100520.0,
8564,30926.496666666666,
8565,54682.76,
8566,120693.68,
8567,276836.145,
8568,119106.28,
8569,30554.325,
8570,20314.595,
8571,82691.025,
8572,66362.04,
8573,70661.7,
8574,56121.47,
8575,108938.0,
8576,23013.32,
8577,74291.33,
8578,384384.12,
8579,85735.31,
8580,16943.2,
8581,170374.845,
8582,197805.045,
8583,45717.24,
8584,43285.27,
8585,163350.0,
8586,29223.82,
8587,53576.5,
8588,51662.525,
8589,272200.9,
8590,52195.5,
8591,110194.325,
8592,315436.015,
8593,127509.1,
8594,80933.865,
8595,109911.905,
8596,45000.0,
8597,35364.88,
8598,217707.0,
8599,90415.0,
8600,46744.54,
8601,741408.215,
8602,356568.26,
8603,31936.205,
8604,26632.8,
8605,88297.56,
8606,109848.64,
8607,91610.825,
8608,80351.56,
8609,110300.0,
8610,52644.5,
8611,81277.88,
8612,91558.67291666666,
8613,24855.485,
8614,23305.46,
8615,53115.82,
8616,79161.5,
8617,91917.72,
8618,25038.38,
8619,51361.03738095239,
8620,24019.76,
8621,29257.33,
8622,136326.1,
8623,54936.38,
8624,44793.99,
8625,126703.62,
8626,171304.42,
8627,35109.12,
8628,35736.98,
8629,75729.8,
8630,191244.94,
8631,18712.5,
8632,48246.88,
8633,30004.32,
8634,76501.855,
8635,254014.16,
8636,70184.12,
8637,66928.61,
8638,54351.915,
8639,71615.0,
8640,26970.5,
8641,146839.93833333335,
8642,55728.94,
8643,41624.84,
8644,224165.8511092437,
8645,322822.56,
8646,90611.1,
8647,87502.49,
8648,31702.494,
8649,143932.48,
8650,98459.825,
8651,176440.32,
8652,63800.0,
8653,144580.28,
8654,31155.985,
8655,125238.52,
8656,92685.155,
8657,107625.08,
8658,73900.0,
8659,87163.84,
8660,176394.8,
8661,238014.19,
8662,161659.24,
8663,26240.49,
8664,45843.31,
8665,51600.0,
8666,95582.55,
8667,118001.48,
8668,84863.95,
8669,162077.5488888889,
8670,86844.94,
8671,217310.16,
8672,42410.07,
8673,49420.0,
8674,68632.5,
8675,45806.74,
8676,94805.535,
8677,451897.44,
8678,395672.56,
8679,247505.84,
8680,128032.68,
8681,138949.12,
8682,65951.68,
8683,51871.9,
8684,73559.46,
8685,18467.72,
8686,85981.95,
8687,14170.44,
8688,93332.84,
8689,67715.48,
8690,81312.0,
8691,254296.74,
8692,133462.56,
8693,42063.035,
8694,81828.28,
8695,78024.14,
8696,163346.285,
8697,35755.0,
8698,302661.74,
8699,711869.5,
8700,83245.518,
8701,104022.54,
8702,45953.195,
8703,67904.195,
8704,91636.615,
8705,137800.2,
8706,49265.805,
8707,209392.325,
8708,45423.215,
8709,98429.525,
8710,17049.3,
8711,81437.35,
8712,48842.5,
8713,48945.66,
8714,236232.78,
8715,37944.225,
8716,54425.06,
8717,63904.0,
8718,30098.64,
8719,79703.195,
8720,93168.65,
8721,42625.82,
8722,67309.04,
8723,54333.36,
8724,46095.72,
8725,47032.0,
8726,54746.905,
8727,48969.51,
8728,206187.695,
8729,40894.825,
8730,104064.5,
8731,37710.39,
8732,166516.77,
8733,530227.41,
8734,86651.975,
8735,61643.54,
8736,47300.4,
8737,120395.16,
8738,306080.725,
8739,37815.76,
8740,80414.7,
8741,42397.435,
8742,142191.35,
8743,89537.04,
8744,202153.88166666668,
8745,88458.66,
8747,29346.26,
8748,39731.83,
8749,148369.62,
8750,71587.78,
8751,35515.455,
8752,143251.4,
8753,92070.435,
8755,28874.87346153846,
8756,101016.38,
8757,35362.2,
8758,45028.035,
8759,30856.52,
8760,52527.16,
8761,97575.56,
8762,33904.2,
8763,97883.34,
8764,129633.92,
8765,90305.94,
8766,117539.75,
8767,28004.845,
8768,54199.6,
8769,35309.735,
8770,77645.64,
8771,97310.1,
8772,162402.88,
8773,56820.93,
8774,30386.78,
8775,54473.68,
8776,125636.16,
8777,66119.12,
8778,61669.345,
8779,38856.32,
8780,520041.06,
8781,89299.74,
8782,60178.11,
8783,59974.235,
8784,27083.0,
8785,236710.44,
8786,13665.59,
8787,25375.505,
8788,34606.51,
8789,50875.52,
8790,52700.0,
8791,806747.295,
8792,132297.195,
8793,159057.72,
8794,91686.0,
8795,49220.94,
8796,116160.0,
8797,162129.195,
8798,285644.0,
8799,156371.92,
8800,533728.88,
8801,118000.0,
8802,98338.99,
8803,48698.54,
8804,44710.775,
8805,26439.84,
8806,69774.86,
8807,49013.735,
8808,53655.2,
8809,42043.945,
8810,162950.0,
8811,158269.0,
8812,200550.58,
8813,163998.0,
8814,34829.46,
8815,51800.83,
8816,2559500.0,
8817,83290.45,
8818,171953.24,
8819,115014.245,
8820,187205.7,
8821,59657.015,
8822,177817.935,
8823,142869.6,
8824,81963.355,
8825,109365.98,
8826,35786.88,
8827,122417.31,
8828,48979.055,
8829,184663.935,
8830,25387.27,
8831,51701.58,
8832,79527.0,
8833,55569.31,
8834,162586.4,
8835,59537.8,
8836,44735.16,
8837,366361.4,
8838,114519.665,
8839,100532.57,
8840,181355.995,
8841,28899.685,
8842,131967.995,
8843,277528.755,
8844,131397.56,
8845,71328.8,
8846,31435.655,
8847,50671.46,
8848,90540.515,
8849,93407.9865952381,
8850,64208.31,
8851,57902.495,
8852,284339.44,
8853,70000.0,
8854,57190.72,
8855,317355.22,
8856,72277.375,
8857,125381.535,
8858,495450.44,
8859,45980.485,
8860,36058.73,
8861,31831.16,
8862,69210.04,
8863,41788.52,
8864,47012.42,
8865,622832.68,
8866,75476.64,
8867,114088.76,
8868,85290.76,
8869,141172.84,
8870,47348.96,
8871,72304.435,
8872,63060.49,
8873,39044.465,
8874,49766.685,
8875,246612.68,
8876,287976.705,
8877,389173.04,
8878,114528.695,
8879,59380.82,
8880,19730.27,
8881,57194.5,
8882,205198.58,
8883,98663.28,
8884,157920.24,
8885,121577.88,
8886,116220.965,
8887,145384.44,
8888,72553.96173321124,
8889,25501.205,
8890,23784.895,
8891,43025.34,
8892,57188.0,
8893,121452.50545454545,
8894,56515.58,
8895,69195.0,
8896,46528.85,
8897,158032.6,
8898,72172.42,
8899,95512.865,
8900,43791.83,
8901,164254.94,
8902,56364.32,
8903,127034.0,
8904,76029.34,
8905,205114.18,
8906,146542.52,
8907,237707.85,
8908,132596.58,
8909,42136.70819841269,
8910,32999.74333333333,
8911,46844.5,
8912,36475.68,
8913,119342.2,
8914,58873.32,
8915,88436.12,
8916,31567.38,
8917,58577.08,
8918,122323.94,
8919,34786.65582261598,
8920,156974.775,
8921,52939.7,
8922,105808.14,
8923,23293.74,
8924,758000.0,
8925,48994.555,
8926,125753.125,
8927,32845.38,
8928,544377.66,
8929,56993.78,
8930,318902.97,
8931,70913.32,
8932,146751.355,
8933,121045.55,
8934,235505.92,
8935,119706.48,
8936,15601.0,
8937,73578.475,
8938,34212.195,
8939,51666.94,
8940,88733.48,
8941,319572.17,
8942,54727.557666666675,
8943,149315.84,
8944,42481.72,
8945,80512.29,
8946,40385.32,
8947,19884.14,
8948,24951.69,
8949,141260.07,
8950,35593.635,
8951,67494.84,
8952,98348.595,
8953,142323.6,
8954,121754.8,
8955,42995.735,
8956,51559.435999999994,
8958,67538.42,
8959,53573.38,
8960,117181.36,
8961,33662.6,
8962,39456.775,
8963,146225.505,
8964,70628.0,
8965,41929.85,
8966,187503.7,
8967,74438.435,
8968,45755.0,
8969,33595.04,
8970,139520.58333333334,
8971,87795.5,
8972,187724.545,
8973,22572.625,
8974,143569.92,
8975,32742.225,
8976,50762.88,
8977,336728.095,
8978,106832.01,
8979,127348.87,
8980,55619.02,
8981,60208.885,
8982,12463.5,
8983,141043.075,
8984,85194.76,
8985,99941.98,
8986,512703.76,
8987,52764.37,
8988,33187.69,
8989,66227.92,
8990,99090.05,
8991,108564.02,
8992,58111.4,
8993,120910.47,
8994,88701.49,
8995,94139.87,
8996,79660.44,
8997,50008.885,
8998,55628.0,
8999,82033.395,
9000,122978.415,
9001,24733.745833333334,
9002,91930.04,
9003,55491.12,
9004,29051.565,
9005,150954.42,
9006,88697.94,
9007,41863.96,
9008,89346.11,
9009,87091.04,
9010,67712.795,
9011,66199.06,
9012,344184.91,
9013,75829.32,
9014,40949.78,
9015,87168.87,
9016,18990.225,
9017,19213.36,
9018,51748.0,
9019,134303.69,
9020,214833.99,
9021,120697.58,
9022,38405.28,
9023,144382.365,
9024,357007.92,
9025,27453.82,
9026,26871.895,
9027,223425.495,
9028,29565.755,
9029,50937.44,
9030,49048.88,
9031,155171.025,
9032,83076.66,
9033,23474.5,
9034,126858.21,
9035,48589.82,
9036,65240.715,
9037,37491.06,
9038,142625.18,
9039,39657.34,
9040,41666.88,
9041,124299.6,
9042,143260.79,
9043,89478.44,
9044,35278.78,
9045,38880.88,
9046,46682.08,
9047,85111.5,
9048,71530.5,
9049,39037.87,
9050,122034.985,
9051,287899.205,
9052,424841.535,
9053,22136.96,
9054,50140.0,
9055,295116.21,
9056,67983.21,
9057,156230.32,
9058,79890.16,
9059,45641.88,
9060,75297.0,
9061,45384.38,
9062,116910.48,
9063,76967.615,
9064,74650.0,
9065,55791.0,
9066,120151.905,
9067,29680.57,
9068,77114.14,
9069,55943.05,
9070,63915.99,
9071,395800.0,
9072,122282.495,
9073,63320.5,
9074,90447.04,
9075,65667.14,
9076,66686.58,
9077,115269.33,
9078,119688.71,
9079,76282.24,
9080,121338.44,
9081,90181.46,
9082,138403.0,
9083,61452.62,
9084,194532.825,
9085,174178.385,
9086,122205.84,
9087,63029.38,
9088,52689.84,
9089,206150.385,
9090,97919.58,
9091,75290.52,
9092,61476.18,
9093,95898.14,
9094,39344.82,
9095,355118.06,
9096,614800.0,
9097,144130.12,
9098,63412.08,
9099,226753.46,
9100,171740.44,
9101,76080.52,
9102,124881.0,
9103,26642.56,
9104,131138.94,
9106,122366.54,
9107,67410.0,
9108,118111.605,
9109,80379.255,
9110,81821.28,
9111,72993.451,
9112,86033.76,
9113,118631.085,
9114,25918.04,
9115,74713.16,
9116,88545.6,
9117,66533.27,
9118,164740.0,
9119,50402.56,
9120,118918.5,
9121,35381.74,
9122,28976.12,
9123,40002.72,
9124,63918.05,
9125,55908.92,
9126,70949.085,
9127,86909.42,
9128,26257.80666666667,
9129,83005.32,
9130,86602.16,
9131,55387.315,
9132,139836.29,
9133,91899.3,
9134,34688.66,
9135,68500.0,
9136,422732.015,
9137,59666.775,
9138,121648.745,
9139,53242.935,
9140,33906.617,
9141,160055.98,
9142,124878.56,
9143,32133.655,
9144,51147.675,
9145,32870.1175,
9146,76248.02,
9147,53932.08,
9148,192052.33,
9149,189490.49,
9150,20590.185,
9151,65310.3,
9152,68223.77,
9153,88092.66,
9154,109186.92,
9155,888102.12,
9156,76780.965,
9157,35941.53333333333,
9158,130786.095,
9159,67597.05,
9160,31741.52,
9161,46974.63,
9162,40203.155,
9163,39411.46,
9164,96345.26,
9165,27610.105,
9166,90677.34,
9167,264014.905,
9168,38903.94,
9169,50113.62,
9170,67938.77,
9171,137335.2,
9172,74705.86,
9173,27643.885,
9174,51181.88,
9175,77147.0,
9176,97613.43,
9177,113247.935,
9178,169133.88,
9179,37850.62,
9180,58218.5,
9181,247189.88,
9182,330559.685,
9183,34077.0,
9184,109380.37,
9185,55720.77,
9186,87007.045,
9187,38717.46,
9188,28419.81,
9189,34179.26,
9190,191344.38,
9191,172888.0,
9192,160068.3,
9193,94245.72,
9194,48923.525,
9195,75790.92,
9196,45335.32,
9197,51564.5,
9198,177118.00333333333,
9199,74407.04,
9200,40629.81,
9201,32953.64,
9202,77643.995,
9203,106324.4,
9204,54617.945,
9205,994884.52,
9206,10521.2,
9207,85526.58,
9208,224736.0,
9209,75812.48,
9210,72673.34,
9211,157066.32,
9212,97023.44,
9213,12438.44,
9214,34460.62,
9215,58208.52,
9216,47362.672999999995,
9217,115589.77,
9218,105735.76,
9219,49892.905,
9220,209445.27,
9221,231576.08,
9222,43023.0,
9223,51529.926666666666,
9224,132834.87,
9225,161317.66,
9226,41308.32,
9227,36832.6,
9228,99003.785,
9229,123480.88,
9230,87238.67,
9231,74592.8,
9232,92848.05,
9233,159507.8,
9234,25681.0,
9235,88876.075,
9236,45876.58,
9237,69869.88,
9238,89772.965,
9239,124665.32,
9240,141550.74,
9241,109926.985,
9242,89323.98,
9243,67727.94,
9244,46969.44,
9245,28000.0,
9246,81137.0,
9247,138518.335,
9248,64986.85,
9249,20550.96,
9250,166402.5,
9251,51938.235,
9252,62142.9,
9253,58613.52,
9254,258924.05033333335,
9255,67575.285,
9256,82651.58,
9257,72591.72417765568,
9258,132875.68,
9260,48986.43,
9261,44577.3,
9262,150604.31,
9263,18106.36,
9264,114966.7,
9265,888102.12,
9266,77367.02,
9267,97467.5,
9268,45203.735,
9269,91951.355,
9270,107885.31,
9271,196331.755,
9272,48527.12,
9273,159396.39,
9274,59762.24,
9275,27333.67,
9276,63036.537142857145,
9277,257800.0,
9278,59424.0,
9279,32359.32,
9280,46466.4,
9281,205990.94,
9282,133530.0,
9283,46660.75,
9284,58720.3,
9285,33725.0,
9286,100797.17142857141,
9287,56181.58,
9288,104689.58,
9289,58609.36,
9290,78955.0,
9291,73842.145,
9292,31287.29,
9293,71136.03,
9294,71186.44,
9295,156821.775,
9296,97849.34,
9297,49603.9,
9298,229545.37,
9299,89163.01,
9300,18986.27,
9301,389862.79,
9302,72764.58,
9303,37913.5,
9304,68398.0,
9305,70814.5,
9306,147154.95,
9307,87308.28,
9308,112694.795,
9309,140537.93,
9310,681752.12,
9311,90230.655,
9312,22808.9,
9313,135989.345,
9314,39642.035,
9315,39716.475,
9316,179149.96,
9317,460214.5,
9318,59808.8,
9319,122350.94,
9320,58587.66,
9321,79044.86,
9322,248712.31595238094,
9323,36734.26,
9324,28239.5,
9325,35409.555,
9326,103984.26,
9327,30336.88,
9328,84436.92,
9329,34721.92,
9330,110232.065,
9331,90180.0,
9332,302899.135,
9333,52084.52,
9334,305800.0,
9335,12148.94,
9336,129800.0,
9337,46477.61,
9338,93055.22,
9339,59232.76,
9340,220366.46,
9341,89015.69,
9342,67562.28461538462,
9343,96729.5,
9344,92541.71,
9345,129262.15,
9346,98310.25,
9347,119870.21,
9348,76706.04,
9349,42529.94,
9350,160988.0,
9351,122808.6,
9352,137126.0,
9353,38035.34,
9354,57923.77833333334,
9355,48903.195,
9356,24200.44,
9357,54008.874,
9358,63815.82,
9359,74887.2,
9360,1078354.0,
9361,249983.64,
9362,95992.675,
9363,150708.12,
9364,41974.58,
9365,45438.54,
9366,60036.59,
9367,56442.255,
9368,66109.4,
9369,34634.5,
9370,47909.245,
9371,63078.68,
9372,117506.4,
9373,532282.92,
9374,111348.565,
9375,22756.069285714286,
9376,103700.0,
