make,model,manufactured,type_of_vehicle,transmission,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,reg_year,almost new car,coe car,consignment car,direct owner sale,electric cars,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars
5,21,2019.0,1,0,80.0,1499.0,3.0,13940.0,35320,684.0,45306.0,63000.0,30044.0,34062.0,95000.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,617,2017.0,4,0,73.0,1496.0,2.0,17630.0,36001,682.0,14948.0,80000.0,24206.0,5000.0,59800.0,2017,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,2,2015.0,1,0,85.0,1496.0,3.0,14750.0,57301,1082.0,13418.0,85000.0,24802.0,11723.0,23800.0,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38,350,2016.0,2,0,243.0,2979.0,2.0,28250.0,54616,2362.0,91316.0,58000.0,85294.0,125530.0,145800.0,2017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,206,2019.0,3,0,92.0,1597.0,2.0,15820.0,34001,742.0,33278.0,46872.0,20072.0,20101.0,94800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,201,2019.0,3,0,93.0,1591.0,1.0,13720.0,47010,738.0,43946.0,51380.0,14461.0,14461.0,103800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,176,2019.0,2,0,95.0,1497.0,1.0,19070.0,32699,684.0,48659.0,48800.0,33371.0,38720.0,133800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,705,2022.0,8,0,87.0,1496.0,1.0,14990.0,85001,682.0,99184.0,15.0,19376.0,19376.0,158988.0,2024,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
23,705,2021.0,8,0,87.0,1496.0,1.0,15820.0,57010,682.0,49464.0,66168.0,23850.0,10390.0,120800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
5,750,2009.0,6,0,150.0,2497.0,6.0,14460.0,35416,2694.0,20522.0,150000.0,50064.0,50064.0,83800.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,271,2015.0,2,0,155.0,1991.0,2.0,17830.0,61001,1202.0,37997.0,199000.0,46510.0,57114.0,47800.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,23,2020.0,2,0,103.0,1499.0,1.0,17870.0,33301,684.0,50298.0,65496.0,35966.0,42353.0,121888.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,355,2019.0,8,0,90.0,1595.0,2.0,19360.0,32725,740.0,40062.0,42000.0,27705.0,30787.0,115800.0,2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,143,2019.0,2,0,120.0,1332.0,2.0,22510.0,36000,586.0,53642.0,68000.0,37527.0,44538.0,148800.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,512,2022.0,8,0,179.0,2487.0,1.0,25790.0,107800,1784.0,127591.0,46000.0,54563.0,55214.0,233800.0,2022,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29,736,2016.0,2,0,177.0,1999.0,2.0,20610.0,47002,1212.0,84681.0,105500.0,74064.0,105316.0,123800.0,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,43,2013.0,2,0,100.0,1598.0,4.0,14420.0,46191,816.0,36523.0,120000.0,34499.0,30299.0,57000.0,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43,389,2020.0,8,0,119.0,1490.0,2.0,16730.0,37705,680.0,38304.0,45000.0,19131.0,19131.0,115888.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33,390,2022.0,6,0,470.0,5204.0,1.0,135370.0,110000,5834.0,496975.0,18.0,270223.0,534491.0,1450000.0,2023,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5,727,2017.0,8,0,135.0,1997.0,1.0,23900.0,57390,1210.0,55105.0,111208.0,44446.0,54225.0,109800.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,183,2023.0,8,0,300.0,1911.0,1.0,22040.0,106388,4180.0,127672.0,3500.0,53016.0,32731.0,229999.0,2024,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
48,538,2007.0,4,0,120.0,2488.0,2.0,13110.0,50451,2679.0,16089.0,8041.0,25586.0,28145.0,41800.0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,181,2017.0,8,0,81.0,1199.0,1.0,12470.0,36810,508.0,27294.0,91000.0,20236.0,20331.0,57888.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,12,2021.0,2,0,170.0,2000.0,1.0,21650.0,94889,1912.0,74828.0,22000.0,39450.0,2230.0,168000.0,2022,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
71,175,2018.0,8,0,90.0,1797.0,1.0,16060.0,36000,974.0,20486.0,85178.0,27023.0,9833.0,67800.0,2018,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40,36,2016.0,3,0,88.0,1496.0,3.0,13290.0,50951,682.0,19692.0,97023.0,15764.0,10764.0,39888.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,720,2016.0,8,0,106.0,1997.0,1.0,16590.0,53001,1210.0,27024.0,105100.0,23227.0,24518.0,50800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,294,2007.0,4,0,125.0,2362.0,3.0,14140.0,52271,2457.0,18775.0,16737.0,29438.0,26823.0,50800.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,462,2017.0,8,0,185.0,1984.0,3.0,30010.0,39000,1194.0,69593.0,108369.0,62653.0,84776.0,153888.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68,328,2006.0,8,0,169.0,2457.0,5.0,18730.0,50168,2625.0,16287.0,50135.0,20252.0,22278.0,60800.0,2007,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43,389,2020.0,8,0,119.0,1490.0,2.0,15760.0,50100,680.0,47347.0,70000.0,19426.0,19426.0,112800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,384,2015.0,10,1,0.0,2982.0,2.0,20040.0,29581,3003.0,3469.0,60408.0,27741.0,1388.0,23500.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,292,2015.0,2,0,135.0,2494.0,1.0,20440.0,62140,1792.0,33644.0,1472.0,39966.0,47953.0,47888.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68,404,2007.0,6,1,169.0,2457.0,6.0,20530.0,38712,2625.0,15082.0,148834.0,17161.0,18878.0,80000.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,175,2018.0,8,0,90.0,1797.0,1.0,15680.0,34509,974.0,32115.0,50000.0,29140.0,22796.0,84800.0,2019,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
23,616,2018.0,7,0,97.0,1496.0,2.0,14230.0,26170,682.0,19540.0,77039.0,20044.0,10062.0,73000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
74,692,2015.0,1,0,90.0,1498.0,3.0,14470.0,56989,684.0,18813.0,141561.0,22809.0,18933.0,30800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,75,2010.0,2,0,150.0,2497.0,3.0,12860.0,42683,2514.0,27820.0,190000.0,37471.0,37471.0,83800.0,2011,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,206,2008.0,3,0,103.0,1799.0,5.0,14750.0,38712,1467.0,15156.0,185000.0,22158.0,22158.0,57800.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,525,2020.0,10,0,12.0,1499.0,1.0,9690.0,15951,684.0,10532.0,53401.0,24336.0,1217.0,63988.0,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,630,2016.0,2,0,113.0,1999.0,1.0,13140.0,53300,1212.0,29505.0,126671.0,23907.0,25470.0,47800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,685,2009.0,8,0,122.0,1998.0,2.0,10760.0,39313,1815.0,21488.0,160000.0,20908.0,20908.0,58800.0,2010,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,384,2020.0,10,1,0.0,2982.0,2.0,12870.0,16150,3003.0,10013.0,7552.0,28138.0,1407.0,79800.0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,74,2017.0,2,0,135.0,1998.0,1.0,20370.0,37010,1210.0,49779.0,92147.0,45675.0,55945.0,101800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,277,2018.0,8,0,120.0,1499.0,1.0,14220.0,15551,184.0,22669.0,61000.0,21994.0,22792.0,72800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48,510,2017.0,10,1,12.0,1461.0,1.0,10100.0,33163,1048.0,11784.0,139435.0,20486.0,1025.0,35888.0,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,257,2021.0,4,0,242.0,1993.0,2.0,23530.0,105001,1204.0,115200.0,25000.0,46142.0,41599.0,215800.0,2022,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42,122,2013.0,6,0,265.0,1991.0,3.0,17610.0,122414,1322.0,97931.0,128252.0,50067.0,62121.0,160000.0,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,80,2010.0,2,0,225.0,2979.0,3.0,17340.0,47701,3307.0,31875.0,167500.0,63212.0,63212.0,115888.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44,221,2015.0,1,0,100.0,1499.0,1.0,18050.0,65501,684.0,15086.0,122800.0,23243.0,14541.0,26800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,616,2018.0,7,0,101.0,1496.0,1.0,14840.0,42322,682.0,19032.0,70000.0,23585.0,5019.0,57800.0,2018,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5,20,2017.0,1,0,85.0,1496.0,1.0,15860.0,51600,1082.0,26870.0,95000.0,27225.0,20115.0,55555.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,178,2015.0,2,0,135.0,1991.0,2.0,20360.0,65501,1202.0,32257.0,66500.0,40271.0,43380.0,47800.0,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,36,2017.0,3,0,88.0,1496.0,2.0,12600.0,42900,682.0,24119.0,103000.0,14938.0,14938.0,49800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,520,2015.0,8,0,123.0,2360.0,1.0,17020.0,76612,1636.0,14260.0,33056.0,17816.0,17816.0,20800.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
48,511,2018.0,10,0,12.0,2488.0,1.0,13910.0,31092,1786.0,12735.0,97170.0,26114.0,1306.0,56988.0,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,549,2015.0,8,0,245.0,2995.0,2.0,27810.0,54920,2380.0,64766.0,123500.0,72465.0,102437.0,93888.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,416,2010.0,3,0,90.0,1390.0,4.0,13070.0,17600,868.0,4523.0,176198.0,20019.0,20019.0,16800.0,2010,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
71,383,2018.0,8,0,170.0,1998.0,1.0,19270.0,31001,1210.0,37416.0,87000.0,33306.0,38629.0,95800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,437,2017.0,3,0,86.0,1590.0,2.0,12050.0,41985,738.0,18481.0,74000.0,11074.0,11074.0,39500.0,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
44,221,2017.0,1,0,100.0,1499.0,3.0,17990.0,49000,684.0,32367.0,83880.0,28611.0,27056.0,67800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,155,2009.0,3,0,89.0,1591.0,3.0,10340.0,26175,1107.0,12356.0,174826.0,11278.0,2067.0,48800.0,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,80,2010.0,2,0,225.0,2979.0,3.0,15900.0,34935,3307.0,21708.0,152000.0,63631.0,63631.0,98800.0,2010,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40,580,2008.0,6,0,158.0,1308.0,6.0,11460.0,29485,858.0,15154.0,165000.0,30279.0,30279.0,58888.0,2009,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,62,2021.0,6,0,180.0,1998.0,1.0,26740.0,80210,1210.0,120446.0,60000.0,62110.0,83798.0,233888.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,75,2008.0,2,0,140.0,2497.0,3.0,13340.0,38712,2694.0,15241.0,166841.0,54179.0,54179.0,52500.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,190,2023.0,9,1,19.0,2998.0,2.0,12790.0,75599,2384.0,73880.0,93005.0,34456.0,1723.0,124999.0,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,36,2023.0,3,0,88.0,1496.0,2.0,15410.0,95689,682.0,94589.0,83102.0,17768.0,5000.0,148800.0,2023,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
23,492,2023.0,10,0,12.0,658.0,1.0,9250.0,65984,326.0,61880.0,1.0,17767.0,889.0,86800.0,2023,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
68,328,2016.0,8,0,177.0,1998.0,1.0,16140.0,47000,1210.0,19251.0,30836.0,18941.0,18941.0,39800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,471,2023.0,8,0,182.0,1998.0,1.0,29130.0,100101,1210.0,140081.0,5000.0,66069.0,101173.0,328800.0,2024,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
71,384,2017.0,0,0,0.0,2982.0,2.0,23960.0,26029,3003.0,7388.0,121403.0,43206.0,2161.0,68000.0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,12,2018.0,8,0,115.0,1998.0,1.0,13920.0,32551,1210.0,25230.0,84000.0,16843.0,16843.0,65900.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,561,2020.0,8,0,415.0,4999.0,1.0,75240.0,30012,5512.0,303329.0,13000.0,227319.0,381175.0,628000.0,2020,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
40,36,2017.0,3,0,88.0,1496.0,2.0,12240.0,48401,682.0,18172.0,75000.0,14688.0,9688.0,36100.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
5,457,2011.0,6,0,309.0,3999.0,4.0,24420.0,47316,5132.0,32551.0,167000.0,88927.0,88927.0,168000.0,2011,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
42,162,2017.0,1,0,90.0,1595.0,2.0,17630.0,34110,740.0,33530.0,108900.0,25987.0,28382.0,84800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,350,2017.0,2,0,257.0,2979.0,1.0,30170.0,48109,2362.0,98644.0,23418.0,84467.0,124041.0,175000.0,2018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
48,505,2019.0,1,0,58.0,1198.0,2.0,12290.0,33009,508.0,22009.0,61000.0,13694.0,5000.0,70500.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,195,2019.0,8,0,250.0,2995.0,1.0,42380.0,48010,2380.0,125896.0,76000.0,90290.0,134522.0,288000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,705,2016.0,8,0,96.0,1496.0,2.0,15480.0,51507,682.0,21924.0,3010.0,24610.0,16454.0,44500.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,206,2017.0,3,0,127.0,1498.0,1.0,16930.0,49189,684.0,31417.0,81907.0,26202.0,23683.0,66988.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,705,2016.0,8,0,96.0,1496.0,2.0,14860.0,41437,682.0,18107.0,77142.0,20830.0,11162.0,46500.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,561,2019.0,8,0,147.0,1997.0,4.0,25520.0,38602,1210.0,59568.0,91420.0,43368.0,52716.0,158800.0,2019,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5,21,2018.0,4,0,75.0,1499.0,4.0,15410.0,38941,684.0,37814.0,95000.0,30479.0,34671.0,77777.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,201,2021.0,3,0,93.0,1591.0,1.0,14120.0,70901,738.0,71889.0,33000.0,20160.0,20224.0,123800.0,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,467,2021.0,8,0,426.0,3982.0,2.0,66440.0,83911,3922.0,331367.0,25800.0,213297.0,355935.0,688000.0,2022,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
63,431,2019.0,8,0,132.0,1984.0,2.0,19850.0,51900,1194.0,63915.0,41000.0,33949.0,39529.0,150800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,388,2018.0,8,0,96.0,1496.0,1.0,14910.0,37000,682.0,28436.0,90941.0,21245.0,21743.0,68500.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,568,2018.0,10,0,12.0,2754.0,1.0,16410.0,23952,3000.0,11208.0,119295.0,43433.0,2172.0,76800.0,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,552,2014.0,2,0,302.0,2979.0,2.0,24460.0,98062,2598.0,96154.0,79000.0,106514.0,163726.0,239800.0,2014,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
71,707,2017.0,3,0,79.0,1496.0,3.0,14900.0,38830,682.0,24797.0,70637.0,15677.0,15677.0,63888.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,178,2018.0,2,0,145.0,1497.0,1.0,21280.0,39406,684.0,60374.0,80000.0,43389.0,52745.0,138800.0,2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42,355,2018.0,8,0,90.0,1595.0,1.0,18290.0,25000,740.0,34040.0,99785.0,29091.0,32728.0,97800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
73,368,2008.0,6,0,147.0,1984.0,6.0,11140.0,32279,1791.0,13876.0,173772.0,31333.0,31333.0,47888.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,321,2018.0,1,0,101.0,1496.0,1.0,14970.0,31001,682.0,20678.0,98000.0,19399.0,9399.0,72800.0,2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
45,520,2018.0,8,0,110.0,1998.0,1.0,18390.0,37010,1210.0,26475.0,85921.0,19656.0,19656.0,77888.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,175,2018.0,8,0,90.0,1797.0,1.0,17560.0,32429,974.0,27439.0,62000.0,26921.0,19690.0,83800.0,2018,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
71,383,2015.0,8,0,111.0,1986.0,1.0,100150.0,77600,1196.0,15938.0,81598.0,27243.0,20141.0,85800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,224,2023.0,3,0,90.0,1798.0,1.0,18910.0,110001,976.0,97103.0,3310.0,25097.0,12136.0,182888.0,2023,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,705,2016.0,8,0,96.0,1496.0,5.0,12140.0,47020,682.0,14320.0,130746.0,19968.0,9968.0,27800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,281,2016.0,4,0,125.0,2488.0,1.0,18890.0,56410,1786.0,37514.0,7910.0,34974.0,40964.0,63800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,21,2023.0,2,0,80.0,1499.0,1.0,17060.0,99499,684.0,110855.0,16500.0,34695.0,25573.0,170000.0,2023,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
73,368,2010.0,6,0,188.0,1984.0,3.0,17290.0,33568,1791.0,19764.0,42646.0,37422.0,37422.0,101800.0,2010,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,701,2016.0,4,0,134.0,2494.0,2.0,30420.0,50010,1792.0,45051.0,77500.0,45431.0,55604.0,104800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,279,2011.0,3,0,95.0,1591.0,6.0,11380.0,47765,959.0,35634.0,29821.0,11730.0,11730.0,84888.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
48,551,2015.0,8,0,106.0,1997.0,3.0,14730.0,59889,1210.0,18821.0,147788.0,19333.0,19333.0,29800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,505,2018.0,1,0,58.0,1198.0,3.0,11740.0,36890,508.0,16854.0,81000.0,13497.0,5000.0,45800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,190,2016.0,9,0,19.0,2998.0,2.0,16620.0,49002,2384.0,12029.0,61928.0,33933.0,1697.0,40800.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,206,2007.0,6,1,165.0,1998.0,6.0,26460.0,50972,1815.0,15948.0,8369.0,29392.0,32332.0,82800.0,2007,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,279,2018.0,3,0,93.0,1591.0,1.0,13620.0,25556,738.0,18641.0,90597.0,10937.0,10937.0,64000.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,265,2019.0,2,0,115.0,1497.0,1.0,19780.0,32801,684.0,62054.0,90122.0,46412.0,56977.0,145000.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,415,2015.0,1,0,96.0,1498.0,3.0,12750.0,56001,684.0,13017.0,120293.0,15417.0,10417.0,21800.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
31,201,2021.0,3,0,93.0,1591.0,1.0,13890.0,45189,738.0,44403.0,61524.0,16995.0,16995.0,105800.0,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,21,2017.0,4,0,75.0,1499.0,3.0,23800.0,41761,684.0,36634.0,155000.0,30858.0,35202.0,95988.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,384,2019.0,10,0,0.0,2754.0,1.0,14330.0,25556,3000.0,13695.0,36295.0,33240.0,1662.0,76800.0,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,510,2023.0,10,0,12.0,1597.0,1.0,9140.0,66420,1039.0,66038.0,43880.0,15484.0,775.0,90888.0,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,74,2015.0,2,0,135.0,1997.0,2.0,21840.0,60000,1210.0,34793.0,108269.0,40844.0,49182.0,52777.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68,404,2009.0,3,1,79.0,1498.0,1.0,9890.0,33207,1026.0,19242.0,80000.0,14916.0,14916.0,57288.0,2010,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
55,301,2009.0,4,0,93.0,1597.0,3.0,11250.0,27886,1113.0,13836.0,40475.0,14169.0,13750.0,55800.0,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,465,2008.0,2,0,158.0,2499.0,5.0,11500.0,31553,2697.0,13667.0,83000.0,24586.0,24586.0,49800.0,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,228,2010.0,8,0,125.0,2354.0,1.0,11610.0,33568,2279.0,19938.0,125800.0,33848.0,33848.0,68988.0,2010,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
35,410,2009.0,6,0,153.0,2500.0,6.0,14760.0,35411,2700.0,17269.0,217000.0,53007.0,53007.0,72000.0,2009,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,722,2023.0,8,0,90.0,1499.0,1.0,19680.0,85000,684.0,101300.0,6200.0,37428.0,44400.0,206800.0,2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,116,2016.0,1,0,90.0,1595.0,3.0,20110.0,53000,740.0,24210.0,99708.0,23345.0,19683.0,56899.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,420,2010.0,2,0,121.0,1998.0,2.0,12920.0,20007,1694.0,5514.0,170585.0,17245.0,17245.0,17800.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,625,2010.0,6,0,135.0,1796.0,6.0,11850.0,32914,1364.0,19938.0,138000.0,52054.0,52054.0,71800.0,2010,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45,682,2007.0,9,1,0.0,2477.0,4.0,15000.0,34070,2236.0,10650.0,183000.0,20737.0,22811.0,46900.0,2008,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
73,609,2011.0,6,0,118.0,1390.0,6.0,13470.0,45272,806.0,31517.0,20451.0,26818.0,26818.0,93800.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,143,2017.0,8,0,155.0,1991.0,3.0,26840.0,47002,1202.0,59780.0,60000.0,51978.0,65561.0,130800.0,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
48,418,2015.0,8,0,86.0,1598.0,1.0,13920.0,52503,742.0,21559.0,86000.0,17064.0,17064.0,38555.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,589,2018.0,2,0,200.0,2996.0,1.0,34760.0,32429,2382.0,109721.0,23000.0,91812.0,137262.0,214800.0,2018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25,155,2019.0,3,0,93.0,1591.0,2.0,13360.0,26667,738.0,23088.0,91083.0,12490.0,12490.0,75000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,456,2018.0,6,0,272.0,2979.0,2.0,35200.0,32302,2362.0,70667.0,122555.0,60072.0,80130.0,198888.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,429,2021.0,8,0,95.0,1198.0,1.0,15180.0,72996,772.0,65956.0,27000.0,24656.0,11519.0,124988.0,2022,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
71,530,2009.0,4,0,110.0,1998.0,5.0,12780.0,31933,1815.0,14943.0,156393.0,23511.0,23511.0,59800.0,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54,94,2016.0,6,0,257.0,2497.0,2.0,46960.0,50526,1796.0,124737.0,73050.0,109166.0,168499.0,226800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
17,250,2016.0,10,1,12.0,1598.0,2.0,8260.0,41960,1113.0,10047.0,230000.0,18094.0,905.0,19800.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,716,2017.0,4,0,105.0,1798.0,2.0,16400.0,45289,976.0,29213.0,95000.0,19955.0,19955.0,68800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,657,2015.0,8,0,86.0,1586.0,1.0,12940.0,46651,736.0,17543.0,133672.0,18395.0,18395.0,29800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,510,2018.0,10,1,12.0,1461.0,2.0,10840.0,27509,1048.0,12428.0,47715.0,23779.0,1189.0,48988.0,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,163,2015.0,1,0,115.0,1595.0,2.0,15440.0,75002,740.0,22001.0,193258.0,26783.0,24497.0,29800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,672,2018.0,8,0,110.0,1395.0,2.0,17500.0,32302,624.0,42450.0,88181.0,34609.0,40453.0,96800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
