model,mileage,low mileage car,manufactured,reg_year,type_of_vehicle,dereg_value,depreciation,power,coe,arf,omv,price,road_tax,almost new car,coe car,parf car
384,139769.0,0,2005.0,2005,10,1632.0,9980.0,0.0,12728,1191.0,23804.0,12800.0,1792.0,0,1,0
206,71000.0,1,2016.0,2017,3,29833.0,17890.0,127.0,56206,25674.0,27624.0,58800.0,684.0,0,0,1
408,11500.0,1,2023.0,2023,1,116471.0,21910.0,239.0,120889,26346.0,52287.0,206800.0,3231.0,0,0,1
294,159572.0,0,2006.0,2006,4,9895.0,15130.0,125.0,48479,35473.0,32248.0,30888.0,2457.0,0,1,0
177,96561.0,0,2016.0,2017,2,38835.0,21340.0,115.0,53300,39267.0,37333.0,80800.0,740.0,0,0,1
462,98000.0,0,2017.0,2017,8,70627.0,35830.0,185.0,48005,84421.0,62456.0,159800.0,1194.0,0,0,1
119,60000.0,0,2019.0,2020,2,42790.0,14690.0,85.0,40714,22921.0,22086.0,103800.0,392.0,0,0,1
341,58289.0,0,2019.0,2019,9,12764.0,24730.0,0.0,25089,3060.0,61182.0,125800.0,9932.0,0,0,0
705,65000.0,1,2017.0,2017,8,23057.0,15730.0,112.0,57501,5000.0,25194.0,56800.0,682.0,0,0,1
720,106000.0,0,2018.0,2018,8,31130.0,19040.0,106.0,32551,25680.0,24057.0,89800.0,1210.0,0,0,1
139,51000.0,0,2019.0,2019,4,69219.0,28030.0,134.0,36000,65728.0,52071.0,187999.0,1792.0,0,0,1
415,88000.0,0,2018.0,2018,1,18947.0,14670.0,73.0,40000,5158.0,15158.0,59800.0,578.0,0,0,1
190,130000.0,0,2013.0,2014,9,33658.0,10940.0,19.0,35527,1483.0,29658.0,51800.0,2384.0,0,1,0
445,159572.0,0,2006.0,2006,7,9020.0,15720.0,180.0,46048,34665.0,31513.0,30800.0,1809.0,0,1,0
20,66523.0,1,2016.0,2016,4,28516.0,15560.0,85.0,54200,26070.0,31478.0,50000.0,1082.0,0,0,1
328,111886.0,0,2017.0,2017,8,25190.0,15790.0,177.0,50110,18095.0,18095.0,54200.0,1210.0,0,0,1
293,119000.0,0,2015.0,2016,4,31126.0,22690.0,112.0,53001,29708.0,26934.0,71800.0,1196.0,0,0,1
292,83000.0,0,2019.0,2019,2,51832.0,21570.0,152.0,39401,47999.0,39999.0,123800.0,1784.0,0,0,1
656,149365.0,0,2009.0,2009,1,15130.0,10870.0,92.0,29485,15123.0,15123.0,55800.0,1104.0,0,1,0
201,78200.0,0,2017.0,2017,3,24732.0,14570.0,95.0,41617,15649.0,15649.0,58800.0,738.0,0,0,1
438,71165.0,0,1979.0,2019,8,3966.0,12590.0,60.0,3795,2657.0,2657.0,65800.0,280.0,0,1,0
62,83000.0,0,2017.0,2017,6,58219.0,26290.0,185.0,54616,64169.0,51205.0,111888.0,1210.0,0,0,1
727,75000.0,0,2020.0,2020,8,70583.0,28580.0,135.0,38802,62119.0,50066.0,207800.0,1210.0,0,0,1
162,10156.0,0,2023.0,2023,1,112203.0,20140.0,96.0,101000,41870.0,35621.0,204800.0,586.0,1,0,1
142,96561.0,0,2016.0,2017,3,25574.0,15670.0,90.0,50889,19990.0,19990.0,51800.0,742.0,0,0,1
328,160000.0,0,2008.0,2008,8,15018.0,12230.0,110.0,36888,17002.0,17002.0,49800.0,1809.0,0,1,0
747,131200.0,0,2015.0,2016,9,4833.0,19970.0,19.0,27735,1849.0,36972.0,34800.0,4564.0,0,0,0
479,69000.0,0,2021.0,2021,2,83005.0,18290.0,377.0,56100,56858.0,72143.0,160000.0,5384.0,0,0,1
601,106591.0,0,2016.0,2016,2,28443.0,13630.0,90.0,48000,27394.0,25281.0,47800.0,684.0,0,0,1
368,71165.0,0,2018.0,2019,1,33669.0,15770.0,92.0,26999,26765.0,24832.0,92800.0,624.0,0,0,1
575,53700.0,0,2020.0,2020,6,115595.0,38670.0,331.0,41101,118753.0,81529.0,309000.0,2262.0,0,0,1
716,149365.0,0,2008.0,2009,4,14517.0,12040.0,97.0,31335,18803.0,18803.0,55800.0,1458.0,0,1,0
540,42705.0,0,2021.0,2021,4,72061.0,15780.0,100.0,82801,15624.0,27588.0,122800.0,976.0,0,0,1
99,153000.0,0,2010.0,2011,2,27960.0,14170.0,190.0,42683,71889.0,71889.0,92800.0,3335.0,0,1,0
539,135000.0,0,2014.0,2014,4,81938.0,13550.0,125.0,102423,47348.0,39534.0,135000.0,1638.0,0,1,0
462,79000.0,0,2016.0,2017,8,74168.0,31770.0,190.0,54556,97662.0,69812.0,139800.0,3336.0,0,0,1
207,95500.0,0,2018.0,2019,2,33944.0,17620.0,90.0,25689,31118.0,27941.0,98999.0,740.0,0,0,1
616,79000.0,0,2018.0,2018,7,20980.0,14920.0,97.0,38001,9068.0,19068.0,63800.0,682.0,0,0,1
36,52000.0,1,2017.0,2017,3,21500.0,14840.0,88.0,45109,14206.0,19206.0,49800.0,682.0,0,0,1
186,27372.0,0,2021.0,2022,9,29980.0,8660.0,19.0,37734,1139.0,22767.0,68800.0,1815.0,0,0,0
562,33000.0,0,2020.0,2021,9,26498.0,25250.0,19.0,39589,19509.0,19509.0,169000.0,1208.0,0,0,0
482,223470.0,0,1990.0,1991,6,15261.0,17960.0,91.0,33018,41708.0,27805.0,83000.0,1815.0,0,1,0
520,130000.0,0,2015.0,2016,8,19934.0,17980.0,123.0,49000,18676.0,18676.0,44800.0,1636.0,0,0,1
56,149365.0,0,2008.0,2009,2,20832.0,17020.0,225.0,39936,44835.0,44835.0,88800.0,3543.0,0,1,0
375,108105.0,1,2012.0,2012,6,74582.0,22070.0,338.0,93644,113408.0,113408.0,175800.0,6036.0,0,1,0
272,38280.0,0,2021.0,2022,2,125686.0,25600.0,245.0,98889,67663.0,61479.0,227800.0,1202.0,0,0,1
221,149365.0,0,2008.0,2009,1,11975.0,10700.0,88.0,25727,28191.0,28191.0,49800.0,1113.0,0,1,0
478,114824.0,0,2015.0,2015,4,11045.0,12290.0,88.0,61410,14587.0,19587.0,14800.0,684.0,0,0,1
731,82000.0,0,2018.0,2018,3,35367.0,20360.0,185.0,32551,31797.0,28426.0,97888.0,1176.0,0,0,1
705,92132.0,0,2016.0,2016,8,17448.0,14070.0,96.0,55100,10178.0,20127.0,34800.0,682.0,0,0,1
177,150000.0,0,2010.0,2010,2,19865.0,11300.0,115.0,33568,38917.0,38917.0,66888.0,1461.0,0,1,0
60,79800.0,0,2019.0,2019,2,60208.0,19100.0,135.0,42564,56941.0,46386.0,119800.0,1210.0,0,0,1
155,66000.0,0,2019.0,2019,3,22258.0,13370.0,93.0,26309,14488.0,14488.0,68800.0,738.0,0,0,1
182,51209.0,0,2019.0,2020,4,42916.0,14140.0,96.0,37766,26732.0,24808.0,98998.0,508.0,0,0,1
510,172973.0,0,2015.0,2016,10,8026.0,12220.0,12.0,45001,1000.0,19981.0,21800.0,1048.0,0,0,0
368,62000.0,1,2017.0,2018,1,26463.0,13640.0,81.0,41400,18516.0,18516.0,56800.0,392.0,0,0,1
394,27000.0,1,2020.0,2021,1,40660.0,14790.0,88.0,41996,16521.0,16521.0,107800.0,392.0,0,0,1
404,145900.0,1,2006.0,2007,6,13288.0,18550.0,169.0,52660,20853.0,18957.0,46800.0,2625.0,0,1,0
139,78800.0,1,2015.0,2016,4,35920.0,43580.0,206.0,49602,50039.0,41456.0,98800.0,3100.0,0,0,1
279,122341.0,0,2018.0,2018,3,20360.0,12940.0,93.0,36890,11591.0,11591.0,50800.0,738.0,0,0,1
33,28800.0,0,1982.0,1982,2,20522.0,15190.0,95.0,35416,60894.0,40596.0,88000.0,280.0,0,1,0
296,11144.0,0,2022.0,2023,10,68350.0,8360.0,12.0,78477,633.0,12645.0,72800.0,326.0,0,0,0
705,96561.0,0,2016.0,2017,8,23046.0,16890.0,112.0,57390,5000.0,26512.0,60800.0,682.0,0,0,1
375,149365.0,0,2009.0,2009,6,14517.0,23700.0,323.0,31335,125751.0,125751.0,109800.0,7545.0,0,1,0
169,123700.0,0,2014.0,2015,10,4880.0,11880.0,12.0,42108,911.0,18218.0,13800.0,1278.0,0,0,0
178,125000.0,0,2015.0,2015,2,32292.0,21800.0,135.0,71509,42968.0,39977.0,47888.0,1202.0,0,0,1
196,84000.0,1,2008.0,2008,6,15230.0,29060.0,180.0,36888,82062.0,82062.0,119999.0,3027.0,0,1,0
616,104800.0,0,2019.0,2019,7,19997.0,13480.0,97.0,26659,10276.0,20197.0,69900.0,682.0,0,0,1
510,42705.0,0,2020.0,2021,10,18738.0,9870.0,12.0,28981,1116.0,22316.0,63800.0,1039.0,0,0,0
224,100734.0,0,1991.0,1992,3,12238.0,14770.0,86.0,25525,23777.0,15851.0,70800.0,280.0,0,1,0
45,136040.0,0,2000.0,2000,2,15840.0,11010.0,104.0,33018,40465.0,28903.0,52800.0,1635.0,0,1,0
143,96561.0,0,2017.0,2017,2,33708.0,24080.0,90.0,47112,28169.0,29406.0,92800.0,740.0,0,0,1
12,114824.0,0,2015.0,2015,7,21739.0,15010.0,141.0,61010,25446.0,23890.0,31800.0,1786.0,0,0,1
233,148000.0,0,2011.0,2011,3,9322.0,9940.0,80.0,23179,11692.0,11692.0,19988.0,965.0,0,1,0
524,7000.0,1,2022.0,2023,6,141602.0,54030.0,243.0,102002,177083.0,107765.0,538000.0,2262.0,0,0,1
123,141207.0,0,2010.0,2010,6,25806.0,13610.0,155.0,40014,48671.0,48671.0,87800.0,1672.0,0,1,0
221,83000.0,0,2017.0,2017,1,30213.0,18800.0,100.0,54405,25810.0,27721.0,63800.0,684.0,0,0,1
384,57710.0,0,2020.0,2020,10,20823.0,13000.0,0.0,33089,1412.0,28234.0,81800.0,3004.0,0,0,0
616,100905.0,0,2016.0,2016,7,15236.0,15640.0,101.0,54200,5000.0,20636.0,37800.0,682.0,0,0,1
676,68000.0,1,2015.0,2015,4,17971.0,13880.0,77.0,55889,22096.0,25068.0,25500.0,1182.0,0,0,1
201,140000.0,0,2015.0,2015,3,13957.0,12570.0,95.0,57089,14542.0,14542.0,20388.0,738.0,0,0,1
462,98000.0,0,2016.0,2016,8,74257.0,38780.0,250.0,57903,100601.0,71445.0,143377.0,2382.0,0,0,1
206,20000.0,1,2007.0,2008,6,18789.0,24960.0,165.0,52271,30077.0,27342.0,89800.0,1815.0,0,1,0
143,71165.0,0,2018.0,2019,8,59769.0,23760.0,155.0,35310,62553.0,50307.0,138800.0,1202.0,0,0,1
399,140000.0,0,2016.0,2016,1,15049.0,11370.0,81.0,52668,5000.0,16217.0,28500.0,392.0,0,0,1
266,80600.0,0,2018.0,2018,2,60174.0,22730.0,135.0,37010,71812.0,55451.0,118800.0,1202.0,0,0,1
218,42705.0,0,2020.0,2021,10,25170.0,9370.0,12.0,37513,1224.0,24475.0,62888.0,684.0,0,0,0
533,133000.0,0,2015.0,2015,1,8758.0,14250.0,66.0,66590,5000.0,17490.0,15888.0,508.0,0,0,1
462,48000.0,0,2021.0,2021,8,116800.0,33930.0,195.0,70200,86956.0,63864.0,292800.0,1194.0,0,0,1
117,58000.0,0,2019.0,2019,1,52123.0,18900.0,120.0,47000,41350.0,35250.0,113900.0,586.0,0,0,1
173,114600.0,1,2007.0,2009,6,15039.0,20450.0,180.0,31933,37385.0,37385.0,98880.0,3027.0,0,1,0
175,40428.0,0,2019.0,2021,8,45006.0,14770.0,90.0,49489,17687.0,29062.0,103588.0,974.0,0,0,1
196,78000.0,1,2010.0,2011,6,19969.0,22490.0,235.0,35416,87354.0,87354.0,126800.0,4295.0,0,1,0
143,4300.0,1,2021.0,2023,8,222883.0,97130.0,430.0,123000,303156.0,132236.0,880000.0,3922.0,0,1,0
415,42705.0,0,2020.0,2021,1,42261.0,13830.0,96.0,43501,17845.0,17845.0,100800.0,684.0,0,0,1
559,80000.0,1,2007.0,2007,6,16596.0,36410.0,309.0,50355,156007.0,141824.0,120000.0,6309.0,0,1,0
321,114824.0,0,2013.0,2015,1,6512.0,17470.0,73.0,57199,5000.0,13423.0,14800.0,578.0,0,0,1
355,60243.0,0,2019.0,2020,8,40703.0,18200.0,90.0,35010,28475.0,26053.0,114800.0,740.0,0,0,1
12,59360.0,0,2019.0,2020,2,39714.0,16280.0,121.0,38000,24454.0,23181.0,103800.0,1210.0,0,0,1
12,52000.0,0,2019.0,2019,8,50741.0,22020.0,170.0,48010,38739.0,33385.0,127700.0,1786.0,0,0,1
462,102000.0,0,2016.0,2017,8,91681.0,44310.0,265.0,53001,129907.0,87726.0,179800.0,2382.0,0,0,1
155,41300.0,0,2021.0,2021,3,48068.0,15030.0,90.0,58801,5000.0,18960.0,115800.0,742.0,0,0,1
201,166000.0,0,2011.0,2011,3,8283.0,12150.0,91.0,22069,12611.0,12611.0,22800.0,959.0,0,1,0
181,71165.0,0,2018.0,2019,8,24017.0,13850.0,81.0,26301,16542.0,16542.0,73800.0,508.0,0,0,1
684,25400.0,1,2017.0,2018,6,51735.0,26120.0,132.0,45289,53364.0,43831.0,125000.0,976.0,0,0,1
189,138000.0,0,2015.0,2015,2,24850.0,16260.0,133.0,62140,31438.0,28170.0,35500.0,1792.0,0,0,1
177,89000.0,0,2018.0,2019,2,50958.0,19910.0,115.0,43102,42280.0,35914.0,119800.0,740.0,0,0,1
45,92000.0,0,2021.0,2021,2,82323.0,18110.0,115.0,62600,50400.0,41714.0,154000.0,1210.0,0,0,1
169,85292.0,0,2017.0,2018,10,11729.0,8150.0,12.0,31022,1086.0,21719.0,30800.0,1278.0,0,0,0
111,39000.0,0,2021.0,2022,6,278104.0,69340.0,331.0,80989,289299.0,176277.0,668000.0,2364.0,0,0,1
121,165000.0,0,2015.0,2015,2,14972.0,15650.0,125.0,67901,22540.0,28957.0,19800.0,976.0,0,0,1
12,11000.0,1,2018.0,2020,6,46792.0,26980.0,135.0,30890,39630.0,34021.0,168888.0,1210.0,0,0,1
198,149000.0,1,2007.0,2007,2,16411.0,8410.0,127.0,50168,27317.0,24833.0,27500.0,2433.0,0,1,0
677,25000.0,0,2022.0,2022,10,23666.0,8800.0,12.0,30395,1129.0,22572.0,68555.0,682.0,0,0,0
90,140000.0,0,2011.0,2012,6,75343.0,16760.0,235.0,95025,75351.0,75351.0,132888.0,3071.0,0,1,0
206,250000.0,0,2006.0,2006,3,8859.0,13020.0,103.0,48479,22948.0,20861.0,23800.0,1467.0,0,1,0
178,160000.0,0,2014.0,2015,2,23058.0,37620.0,135.0,68668,34978.0,37841.0,48000.0,1202.0,0,0,1
143,134000.0,0,2019.0,2020,8,78203.0,25560.0,200.0,30012,80195.0,60108.0,193888.0,1202.0,0,0,1
142,132311.0,1,2009.0,2009,3,15186.0,10000.0,80.0,29328,17853.0,17853.0,51800.0,1113.0,0,1,0
153,24000.0,1,2016.0,2017,3,16428.0,12600.0,57.0,50789,5000.0,13641.0,35800.0,506.0,0,0,1
74,82000.0,0,2019.0,2019,2,69255.0,22860.0,135.0,48010,65206.0,51781.0,145000.0,1210.0,0,0,1
368,95000.0,0,2018.0,2018,1,25256.0,13850.0,92.0,30959,19899.0,19899.0,72800.0,624.0,0,0,1
526,120000.0,0,2015.0,2016,2,29376.0,19920.0,162.0,46970,40261.0,34472.0,50800.0,1194.0,0,0,1
665,106591.0,0,2015.0,2016,2,22554.0,12450.0,100.0,54920,25878.0,24198.0,31800.0,1210.0,0,0,1
384,149365.0,0,2007.0,2009,0,32664.0,11820.0,0.0,35086,1667.0,33334.0,55000.0,3004.0,0,1,0
350,50000.0,0,2019.0,2020,2,94790.0,31940.0,257.0,39000,93491.0,67495.0,248800.0,2362.0,0,0,1
368,138450.0,0,2014.0,2014,1,77536.0,11110.0,90.0,78482,8794.0,22710.0,109800.0,624.0,0,1,0
546,240350.0,0,2010.0,2010,8,20452.0,14160.0,155.0,32914,36856.0,36856.0,88000.0,1672.0,0,1,0
700,16000.0,1,2018.0,2018,6,216344.0,69790.0,375.0,32552,288959.0,176088.0,458800.0,3922.0,0,0,1
437,190000.0,0,2008.0,2008,3,12426.0,12200.0,80.0,27571,9471.0,18750.0,55000.0,1026.0,0,1,0
368,92105.0,0,2016.0,2017,1,23116.0,11690.0,92.0,41617,15180.0,23700.0,44800.0,624.0,0,0,1
520,163000.0,0,2017.0,2017,8,30625.0,15080.0,123.0,48109,22884.0,22060.0,60800.0,1636.0,0,0,1
20,114824.0,0,2015.0,2015,4,21640.0,17710.0,85.0,56989,23533.0,29666.0,38800.0,1082.0,0,0,1
298,149365.0,0,2008.0,2009,6,13847.0,24890.0,206.0,31335,36154.0,36154.0,110000.0,1815.0,0,1,0
404,149365.0,0,2008.0,2009,6,13857.0,16120.0,169.0,31553,21548.0,21548.0,70800.0,2625.0,0,1,0
616,46857.0,0,2019.0,2020,7,32460.0,14440.0,95.0,35990,12463.0,21759.0,99000.0,682.0,0,0,1
617,64000.0,0,2019.0,2020,4,32050.0,15390.0,80.0,35710,14035.0,22882.0,99800.0,682.0,0,0,1
415,79265.0,0,2016.0,2017,1,19787.0,14790.0,96.0,49751,12647.0,17647.0,42588.0,684.0,0,0,1
328,80038.0,0,2017.0,2017,8,20960.0,13980.0,110.0,46569,14626.0,14626.0,43888.0,1208.0,0,0,1
60,69164.0,0,2018.0,2018,2,52733.0,20380.0,135.0,31301,56270.0,45907.0,115000.0,1210.0,0,0,1
722,104000.0,0,2019.0,2019,8,53848.0,17520.0,103.0,48010,43667.0,36905.0,106800.0,684.0,0,0,1
404,64000.0,1,2006.0,2006,3,9482.0,13720.0,70.0,46454,14507.0,13188.0,28000.0,1113.0,0,1,0
729,56000.0,0,2020.0,2021,8,130081.0,34550.0,250.0,49500,130930.0,88294.0,288000.0,2384.0,0,0,1
504,71165.0,0,2019.0,2019,4,41067.0,20980.0,100.0,36000,28639.0,33313.0,128500.0,974.0,0,0,1
368,131067.0,0,2010.0,2011,6,25957.0,16940.0,188.0,40714,38487.0,38487.0,108000.0,1672.0,0,1,0
155,38000.0,0,2022.0,2022,3,60471.0,15220.0,90.0,70901,5000.0,19704.0,124800.0,742.0,0,0,1
652,145949.0,0,2007.0,2008,4,17956.0,11490.0,103.0,51850,18276.0,16614.0,39800.0,1467.0,0,1,0
21,57016.0,1,2017.0,2018,4,36526.0,17100.0,75.0,36810,35202.0,30858.0,81000.0,684.0,0,0,1
587,100000.0,0,2016.0,2016,6,40145.0,24970.0,210.0,56000,53883.0,44202.0,73800.0,1194.0,0,0,1
182,46000.0,0,2021.0,2021,4,54255.0,14850.0,96.0,47000,26979.0,24985.0,121000.0,508.0,0,0,1
139,182000.0,0,2007.0,2007,4,16535.0,24520.0,96.0,50168,33682.0,48116.0,80800.0,2457.0,0,1,0
673,106591.0,0,2015.0,2016,8,19127.0,13090.0,94.0,45000,19847.0,19847.0,33800.0,742.0,0,0,1
744,88000.0,0,2017.0,2017,8,21622.0,14010.0,84.0,36001,14464.0,14464.0,54800.0,744.0,0,0,1
651,39200.0,0,2019.0,2020,8,28196.0,13120.0,88.0,35710,7801.0,17801.0,85999.0,392.0,0,0,1
221,43000.0,0,2019.0,2020,6,49417.0,18610.0,100.0,35889,37611.0,32579.0,128800.0,684.0,0,0,1
705,69000.0,1,2015.0,2015,8,13879.0,15720.0,96.0,57301,9193.0,19193.0,28800.0,682.0,0,0,1
615,74500.0,0,2020.0,2020,4,55211.0,19270.0,162.0,40990,39670.0,34050.0,139500.0,1194.0,0,0,1
540,95000.0,0,2018.0,2018,4,30369.0,17650.0,100.0,32001,24009.0,30006.0,86800.0,976.0,0,0,1
224,112967.0,0,2014.0,2014,3,40630.0,12440.0,90.0,42275,13761.0,18761.0,59800.0,816.0,0,1,0
21,95000.0,0,2018.0,2018,4,38581.0,16230.0,80.0,25501,38647.0,33319.0,92688.0,684.0,0,0,1
665,139000.0,0,2014.0,2015,2,16976.0,14400.0,100.0,70890,24590.0,23278.0,21800.0,1210.0,0,0,1
331,5000.0,0,2024.0,2024,4,84527.0,14430.0,95.0,88020,18814.0,18814.0,150888.0,682.0,1,0,1
722,72000.0,0,2019.0,2019,8,50672.0,17400.0,103.0,40002,41194.0,35138.0,109800.0,684.0,0,0,1
121,167400.0,0,2016.0,2016,2,23183.0,16130.0,110.0,49501,26887.0,32062.0,40800.0,624.0,0,0,1
512,24000.0,1,2020.0,2020,8,58593.0,23920.0,175.0,35001,49638.0,41170.0,170800.0,1210.0,0,0,1
546,131067.0,0,2010.0,2011,8,28229.0,16450.0,155.0,42683,45109.0,45109.0,108800.0,1672.0,0,1,0
705,73000.0,0,2017.0,2018,8,25266.0,15680.0,112.0,42322,15627.0,24019.0,63800.0,682.0,0,0,1
419,78689.0,0,2017.0,2018,9,12690.0,11970.0,19.0,29902,839.0,16761.0,50800.0,2694.0,0,0,0
177,170000.0,0,2010.0,2010,2,20522.0,13940.0,115.0,35416,39036.0,39036.0,80800.0,1461.0,0,1,0
220,84000.0,0,2014.0,2016,6,234144.0,59480.0,388.0,55201,368355.0,220197.0,325800.0,3940.0,0,0,1
389,35300.0,0,2022.0,2022,8,94871.0,15900.0,119.0,95856,19521.0,19521.0,142800.0,680.0,0,0,1
718,145949.0,0,2008.0,2008,8,14329.0,19100.0,146.0,33377,37537.0,37537.0,82000.0,5403.0,0,1,0
705,88000.0,0,2016.0,2016,8,15328.0,15230.0,112.0,50389,5000.0,25906.0,39800.0,682.0,0,0,1
720,93000.0,0,2016.0,2016,8,27605.0,16590.0,106.0,55501,24518.0,23227.0,50800.0,1210.0,0,0,1
12,100000.0,0,2017.0,2018,8,38394.0,21610.0,170.0,38501,36754.0,31967.0,99800.0,1786.0,0,0,1
231,128000.0,1,2008.0,2009,8,21527.0,12520.0,103.0,43007,17982.0,17982.0,62699.0,1467.0,0,1,0
227,42000.0,0,2020.0,2020,8,74331.0,29510.0,190.0,32801,73299.0,56277.0,210800.0,1202.0,0,0,1
177,113584.0,0,2016.0,2017,2,36994.0,20480.0,115.0,51109,39089.0,37206.0,73800.0,740.0,0,0,1
78,140000.0,0,2018.0,2018,2,67222.0,20880.0,185.0,32000,76859.0,58255.0,128000.0,1210.0,0,0,1
380,131067.0,0,2008.0,2011,6,32319.0,42510.0,353.0,47701,28509.0,28509.0,288000.0,5090.0,0,1,0
220,90000.0,1,2013.0,2013,6,103238.0,29800.0,373.0,115270,205332.0,205332.0,266888.0,4334.0,0,1,0
143,5500.0,1,2022.0,2023,6,292023.0,52950.0,290.0,105501,262956.0,146798.0,535800.0,1202.0,0,0,1
127,39000.0,1,2019.0,2019,3,18525.0,15090.0,73.0,26309,8949.0,8949.0,74800.0,608.0,0,0,1
46,47000.0,0,2021.0,2022,2,117740.0,21560.0,135.0,93102,61450.0,49607.0,196800.0,1210.0,0,0,1
143,58000.0,0,2020.0,2021,8,212248.0,83790.0,430.0,52309,235360.0,146311.0,690000.0,3922.0,0,0,1
562,46883.0,0,2020.0,2020,9,21077.0,22890.0,19.0,33089,42795.0,36282.0,145800.0,1208.0,0,0,0
705,29000.0,1,2018.0,2019,8,23902.0,15110.0,96.0,29159,14060.0,22900.0,79888.0,682.0,0,0,1
487,36720.0,1,2019.0,2020,6,74940.0,30800.0,228.0,34989,70937.0,54965.0,227000.0,1520.0,0,0,1
715,71165.0,0,2019.0,2019,4,47800.0,22730.0,100.0,41805,33848.0,37034.0,138800.0,974.0,0,0,1
725,106591.0,0,2016.0,2016,8,38836.0,24670.0,135.0,53001,44034.0,37167.0,79800.0,1210.0,0,0,1
355,54800.0,1,2018.0,2018,8,35404.0,17040.0,90.0,38001,31451.0,28179.0,82800.0,740.0,0,0,1
723,21000.0,1,2018.0,2018,8,47804.0,19590.0,141.0,32000,48566.0,40404.0,108800.0,1210.0,0,0,1
99,72000.0,0,2019.0,2020,2,114342.0,28710.0,195.0,40009,122626.0,83681.0,221880.0,1210.0,0,0,1
123,122000.0,0,2018.0,2018,2,44165.0,20110.0,140.0,38501,45146.0,37961.0,99999.0,1194.0,0,0,1
384,71165.0,0,2019.0,2019,10,10963.0,14360.0,0.0,21630,1705.0,34087.0,72800.0,3000.0,0,0,0
12,106591.0,0,2016.0,2016,3,15873.0,12480.0,85.0,52503,9821.0,14821.0,29800.0,682.0,0,0,1
511,114824.0,0,2014.0,2015,10,5006.0,14220.0,12.0,50900,1196.0,23914.0,13988.0,1786.0,0,0,0
139,68.0,1,2023.0,2023,4,159593.0,31250.0,145.0,118001,69077.0,51093.0,319988.0,1792.0,1,0,1
515,71818.0,0,2017.0,2017,1,21890.0,17040.0,75.0,44002,12534.0,21810.0,59500.0,508.0,0,0,1
176,86101.0,0,2019.0,2020,2,48364.0,19870.0,95.0,32699,38720.0,33371.0,136800.0,684.0,0,0,1
533,114824.0,0,2015.0,2015,1,12642.0,12290.0,66.0,59200,7385.0,17385.0,21500.0,508.0,0,0,1
684,123000.0,1,2010.0,2010,6,20564.0,14040.0,147.0,33568,52880.0,52880.0,86000.0,1672.0,0,1,0
139,40000.0,0,2021.0,2021,4,80774.0,37570.0,134.0,50100,62440.0,50244.0,285800.0,1792.0,0,0,1
12,65000.0,1,2017.0,2017,4,28115.0,13390.0,111.0,49000,17117.0,17117.0,55900.0,1210.0,0,0,1
188,39000.0,1,2009.0,2011,6,20452.0,51740.0,338.0,32914,177685.0,177685.0,338900.0,6180.0,0,1,0
604,42515.0,0,2019.0,2020,2,62177.0,23230.0,235.0,38110,51418.0,42441.0,169800.0,1176.0,0,0,1
229,98000.0,1,2010.0,2010,6,19314.0,13800.0,83.0,32190,21006.0,35010.0,82800.0,955.0,0,1,0
544,67258.0,1,2015.0,2015,8,27386.0,16820.0,110.0,60003,33862.0,29901.0,41500.0,624.0,0,0,1
21,109000.0,0,2018.0,2018,4,39809.0,15830.0,75.0,32699,37635.0,32596.0,83999.0,684.0,0,0,1
546,95000.0,0,2017.0,2017,8,50186.0,24950.0,185.0,53711,56984.0,46417.0,102800.0,1194.0,0,0,1
119,73201.0,0,2019.0,2020,1,38999.0,14790.0,85.0,35710,22452.0,21751.0,103000.0,392.0,0,0,1
248,70180.0,0,2021.0,2021,8,63679.0,25120.0,147.0,47001,44381.0,37415.0,192000.0,1210.0,0,0,1
658,149390.0,0,2007.0,2007,3,14938.0,11120.0,80.0,50625,18033.0,16393.0,32800.0,1026.0,0,1,0
208,126743.0,0,2014.0,2014,2,77536.0,12020.0,115.0,78482,22133.0,28666.0,118800.0,740.0,0,1,0
750,19800.0,1,2019.0,2019,6,61582.0,26920.0,145.0,39406,59997.0,48569.0,163800.0,1210.0,0,0,1
181,66000.0,0,2018.0,2019,8,28853.0,13720.0,81.0,33199,18167.0,18167.0,75822.0,508.0,0,0,1
708,100000.0,0,2016.0,2017,8,21647.0,14270.0,88.0,46778,11614.0,16614.0,48800.0,736.0,0,0,1
512,100000.0,0,2020.0,2020,8,59206.0,24890.0,175.0,37102,49517.0,41083.0,172800.0,1210.0,0,0,1
487,106591.0,0,2016.0,2016,6,42749.0,35290.0,233.0,57903,51551.0,42536.0,97800.0,1520.0,0,0,1
328,174586.0,0,2009.0,2009,8,21376.0,14790.0,110.0,39129,18487.0,18487.0,80800.0,1809.0,0,1,0
390,82000.0,0,2015.0,2016,6,260982.0,158040.0,449.0,55501,414620.0,245900.0,555000.0,5834.0,0,0,1
733,159572.0,0,2006.0,2006,8,9855.0,14660.0,154.0,48479,54585.0,49622.0,29800.0,2736.0,0,1,0
170,65489.0,0,2019.0,2019,3,15710.0,9760.0,70.0,26309,5000.0,12386.0,47800.0,584.0,0,0,1
224,101.0,1,2021.0,2024,8,100087.0,17700.0,90.0,85010,23146.0,25818.0,183800.0,974.0,1,0,1
404,149390.0,0,2007.0,2007,6,16656.0,21140.0,184.0,50451,24501.0,22273.0,69800.0,1809.0,0,1,0
565,57710.0,0,2020.0,2020,8,51783.0,18070.0,127.0,41001,34068.0,30048.0,132800.0,1198.0,0,0,1
