make,model,manufactured,type_of_vehicle,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,reg_year,car_age,almost new car,coe car,consignment car,direct owner sale,electric cars,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars,omv_arf_ratio,dereg_coe_ratio
51,624.0,2018.0,2,200.0,2996.0,2.0,32630.0,42661.0,2382.0,107453.0,82000.0,93340.0,140012.0,195800.0,2018,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666571436733995,2.5187642108717565
43,595.0,2016.0,8,225.0,2993.0,2.0,33330.0,52807.0,3376.0,91031.0,95000.0,87854.0,130138.0,146800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6750833730347785,1.7238434298483156
51,157.0,2017.0,8,135.0,1991.0,2.0,25460.0,49189.0,1202.0,50826.0,97000.0,44136.0,53791.0,109000.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8205090070829693,1.0332797983288946
8,108.0,2010.0,2,190.0,2996.0,3.0,14000.0,32914.0,3335.0,20452.0,166000.0,69301.0,69301.0,86999.0,2010,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6213769216746673
29,746.0,2015.0,8,96.0,1496.0,1.0,15790.0,42859.0,682.0,12140.0,120000.0,19157.0,9157.0,30800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.092060718575953,0.2832543923096666
31,169.0,2019.0,3,93.0,1591.0,1.0,13670.0,26301.0,738.0,20995.0,68882.0,12462.0,12462.0,70000.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.798258621345196
51,157.0,2016.0,6,135.0,1991.0,3.0,23920.0,49012.0,1202.0,47278.0,100000.0,44285.0,48999.0,99800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.903793954978673,0.9646209091651025
8,51.0,2014.0,2,125.0,1598.0,2.0,19070.0,76612.0,742.0,21625.0,132000.0,35713.0,31999.0,30000.0,2015,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.116066127066471,0.2822664856680416
47,370.0,2014.0,2,302.0,2979.0,2.0,36980.0,50010.0,2362.0,101808.0,93077.0,98352.0,149034.0,173800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6599299488707275,2.035752849430114
29,746.0,2016.0,8,96.0,1496.0,2.0,14720.0,48002.0,682.0,14109.0,108259.0,19752.0,9752.0,31688.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.025430680885972,0.29392525311445356
51,191.0,2018.0,2,115.0,1595.0,2.0,21250.0,33989.0,740.0,45763.0,84684.70072549729,36172.0,42641.0,120800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.848291550385779,1.3464061902380182
54,167.0,2018.0,3,59.0,1193.0,3.0,11910.0,25000.0,506.0,13678.0,94015.0,13560.0,5000.0,51000.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.712,0.54712
29,413.0,2019.0,8,96.0,1496.0,1.0,14910.0,25920.0,682.0,28327.0,160000.0,21960.0,22744.0,82800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9655293703833978,1.0928626543209876
88,536.0,2019.0,4,100.0,1797.0,1.0,21730.0,37109.0,974.0,41972.0,39000.0,33038.0,28254.0,135800.0,2020,4,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1.1693211580661145,1.1310463768897032
51,157.0,2019.0,2,120.0,1332.0,2.0,23800.0,41101.0,586.0,61676.0,71708.96707346625,39230.0,46922.0,176800.0,2020,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8360683687822343,1.5005960925524926
51,192.0,2007.0,2,135.0,1796.0,6.0,10840.0,33377.0,1461.0,13799.0,120000.0,35202.0,35202.0,44800.0,2008,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.41342840878449233
92,388.0,2010.0,6,188.0,1984.0,6.0,15980.0,32914.0,1672.0,20344.0,138800.0,37774.0,37774.0,98800.0,2010,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6180956431913471
58,471.0,2023.0,1,110.0,2162.6774252325395,1.0,16170.0,100000.0,1560.0,92000.0,7505.0,36829.0,28240.55621745035,148800.0,2023,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1.3041173734829874,0.92
88,152.0,2021.0,4,134.0,2493.0,2.0,26110.0,93590.0,1792.0,120729.0,18000.0,52126.0,65827.0,232000.0,2022,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.7918635210475945,1.2899775617053104
31,298.0,2018.0,3,93.0,1591.0,1.0,12360.0,28457.0,738.0,20627.0,87000.0,12515.0,12515.0,57800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.7248480163053027
53,235.0,2020.0,6,131.0,1998.0,3.0,20770.0,45510.0,1210.0,66430.0,45453.0,41241.0,49738.0,157800.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8291648236760626,1.4596791913865084
31,368.0,2008.0,1,69.0,1399.0,2.0,10820.0,26047.0,939.0,11511.0,123030.0,9280.0,573.0,47800.0,2009,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.195462478184993,0.44193189234844704
88,156.0,2017.0,3,96.0,1598.0,1.0,15860.0,36001.0,742.0,21392.0,82909.0,19990.0,14990.0,58800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.333555703802535,0.5942057165078748
58,200.0,2016.0,9,105.0,2953.0,3.0,11430.0,30600.0,3028.589118769317,9046.0,116313.68577114023,26468.0,1324.0,33800.0,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99093655589124,0.29562091503267973
49,615.0,2008.0,6,184.0,1308.0,6.0,16290.0,32339.0,858.0,13662.0,145149.9168258431,28292.0,28292.0,68800.0,2008,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.42246204273477844
51,629.0,2015.0,2,245.0,2996.0,1.0,31640.0,57501.0,2382.0,89776.0,98000.0,96961.0,146530.0,123800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6617143247116631,1.5612945861811098
14,195.0,2018.0,8,81.0,1199.0,3.0,10950.0,28199.0,508.0,25251.0,93500.0,18966.0,18966.0,55988.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.8954572857193518
29,746.0,2021.0,8,87.0,1496.0,1.0,15720.0,73801.0,682.0,63443.0,57000.0,21179.0,6651.0,127800.0,2022,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.184333182980003,0.8596495982439263
51,289.0,2009.0,2,150.0,1796.0,6.0,14630.0,33568.0,1461.0,19387.0,142118.37885383464,46812.0,46812.0,84500.0,2010,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.5775440896091516
4,132.0,2016.0,2,92.0,1395.0,1.0,16700.0,53334.0,624.0,21583.0,91000.0,25069.0,17097.0,43999.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.466280634029362,0.40467619154760565
88,654.0,2021.0,4,73.0,1497.0,1.0,15420.0,49640.0,684.0,44291.0,36000.0,24908.0,11872.0,115888.0,2021,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.098045822102426,0.8922441579371475
85,158.0,2009.0,4,68.0,1590.0,4.0,10750.0,29485.0,1107.0,15308.0,150000.0,14539.0,12917.0,55800.0,2009,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1255709530076643,0.5191792436832288
4,577.0,2021.0,8,110.0,1395.0,1.0,20880.0,79601.0,624.0,84366.0,38000.0,29714.0,33600.0,171999.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8843452380952381,1.0598610570218967
31,298.0,2018.0,3,93.0,1591.0,2.0,12710.0,31997.0,738.0,22268.0,67471.0,12563.0,12563.0,59800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.6959402443979124
29,653.0,2018.0,7,101.0,1496.0,2.0,16820.0,45012.0,682.0,36338.0,39335.0,22883.0,9037.0,115000.0,2021,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.5321456235476374,0.8072958322225184
92,442.0,2012.0,3,118.0,1390.0,2.0,11220.0,83247.0,744.0,66598.0,133500.0,24591.0,24591.0,93500.0,2012,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8000048049779571
88,406.0,2017.0,8,111.0,1986.0,2.0,18590.0,48011.0,1196.0,41939.0,91000.0,33966.0,39553.0,84000.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8587464920486436,0.8735289829414092
8,88.0,2017.0,2,185.0,1998.0,3.0,21950.0,54616.0,1210.0,53620.0,101317.05267838562,50933.0,63680.0,93777.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7998272613065327,0.981763585762414
65,122.0,2020.0,6,283.0,2981.0,1.0,59430.0,49489.0,2364.0,222251.0,15888.0,155592.0,252066.0,528888.0,2021,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.6172669062864488,4.4909171735133055
88,238.0,2008.0,3,81.0,1496.0,4.0,9690.0,25525.0,1023.0,11797.0,120467.08480271383,17402.0,404.0,44800.0,2009,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.07425742574257,0.4621743388834476
54,167.0,2018.0,3,59.0,1193.0,2.0,12710.0,23568.0,506.0,14128.0,85000.0,13443.0,5000.0,59800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6886,0.5994568906992532
36,776.0,2016.0,2,147.0,1999.0,1.0,15740.0,46229.0,1212.0,37268.0,68300.0,36315.0,42841.0,60800.0,2016,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.847669288765435,0.8061606350991801
92,388.0,2016.0,6,162.0,1984.0,4.0,23610.0,55501.0,1194.0,38210.0,90000.0,34512.0,40317.0,79800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8560160726244512,0.6884560638547054
24,346.0,2017.0,1,92.0,999.0,3.0,11450.0,46791.0,392.0,25578.0,113500.0,19324.0,14324.0,47000.0,2017,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.349064507120916,0.5466435853048663
51,241.0,2019.0,8,190.0,1991.0,1.0,28810.0,37109.0,1202.0,75481.0,73000.0,55968.0,72743.0,198800.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7693936186299712,2.03403487024711
58,706.0,2008.0,2,134.0,2496.0,1.0,8600.0,33377.0,2691.0,13506.0,138654.0,28763.0,28763.0,34800.0,2008,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.4046499086197082
29,413.0,2018.0,8,96.0,1496.0,1.0,14460.0,38600.0,682.0,27663.0,82888.91029397224,19061.0,19061.0,66800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.7166580310880829
93,735.0,2021.0,7,184.0,1969.0,1.0,21680.0,91112.0,1176.0,102374.0,32000.0,35506.0,41709.0,190000.0,2022,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.851279100433959,1.1236061111598912
47,474.0,2018.0,8,257.0,2979.0,1.0,38680.0,32909.0,2362.0,111675.0,84000.0,92608.0,138695.0,240800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.6677097227729911,3.3934486006867424
22,606.0,2022.0,6,456.0,3855.0,3.0,84370.0,87000.0,3724.0,443381.0,4500.0,293542.0,500376.0,918000.0,2022,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.5866428445808752,5.096333333333333
29,220.0,2016.0,3,127.0,1498.0,1.0,17380.0,56089.0,684.0,26384.0,72000.0,26078.0,23510.0,49800.0,2016,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.109230114844747,0.4703952646686516
58,584.0,2017.0,8,106.0,1997.0,2.0,14460.0,42322.0,1210.0,31437.0,82000.0,22778.0,23890.0,66288.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9534533277521976,0.7428051604366523
29,441.0,2019.0,1,73.0,1318.0,1.0,13750.0,31783.0,578.0,21423.0,54860.0,16168.0,6168.0,75800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.621271076523995,0.6740395809080326
53,235.0,2009.0,1,88.0,1598.0,5.0,10040.0,32875.0,1113.0,19248.0,106000.0,26994.0,26994.0,58800.0,2010,14,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1.0,0.585490494296578
51,191.0,2008.0,2,115.0,1796.0,3.0,11930.0,34991.0,1461.0,14025.0,118152.4977165419,37043.0,37043.0,47800.0,2008,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.40081735303363725
87,511.0,2023.0,2,208.0,2449.2901685165925,1.0,18920.0,120889.0,2135.0,117622.0,17000.0,53095.0,27881.0,184000.0,2023,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.904343459703741,0.972975208662492
92,388.0,2021.0,6,180.0,1984.0,1.0,22310.0,68310.0,1194.0,83682.0,21000.0,38481.0,45874.0,183888.0,2021,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8388411736495618,1.2250329380764164
75,424.0,2019.0,1,85.0,999.0,1.0,13380.0,31783.0,392.0,29609.0,89000.0,17257.0,17257.0,78800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.9315986533681528
88,757.0,2017.0,4,105.0,1798.0,3.0,16920.0,47002.0,976.0,29029.0,117520.0,19955.0,19955.0,67800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.0,0.6176120165099358
65,209.0,2010.0,8,245.0,2995.0,3.0,17280.0,34935.0,3332.0,21995.0,98000.0,112914.0,67749.0,108800.0,2010,14,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1.6666519063012,0.6295978245312723
88,409.0,2006.0,9,97.0,2982.0,2.0,18290.0,20083.0,2815.0453700477165,9772.0,120145.24094505057,25950.0,28545.0,44500.0,2006,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909091,0.48658069013593586
8,24.0,2019.0,4,80.0,1499.0,2.0,16320.0,35010.0,684.0,39402.0,59000.0,24988.0,26984.0,102800.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9260302401423065,1.1254498714652956
53,235.0,2008.0,6,128.0,1598.0,5.0,17540.0,27571.0,1113.0,12381.0,120000.0,35440.0,35440.0,78777.0,2008,16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.44905879366000506
4,132.0,2017.0,2,85.0,999.0,1.0,14960.0,51765.0,392.0,23472.0,89000.0,24456.0,16239.0,47800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.506004064289673,0.45343378730802664
53,235.0,2016.0,1,100.0,1499.0,2.0,19490.0,47000.0,684.0,22548.0,93840.53536220014,27213.0,25099.0,48800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.0842264632057055,0.4797446808510638
4,579.0,2019.0,8,185.0,1984.0,1.0,25080.0,36001.0,1194.0,58367.0,39500.0,43632.0,53085.0,155800.0,2019,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8219270980502967,1.6212605205410962
29,220.0,2018.0,3,127.0,1498.0,2.0,18840.0,31301.0,684.0,34383.0,97899.0,26710.0,29394.0,97800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9086888480642308,1.0984633078815373
36,777.0,2011.0,2,175.0,2967.0,3.0,12860.0,58124.0,3052.0,41499.0,107526.10969726683,54311.0,54311.0,91800.0,2011,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.713973573738903
8,24.0,2017.0,4,75.0,1499.0,1.0,15940.0,41400.0,684.0,35155.0,119850.0,28741.0,32238.0,70800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8915255288789627,0.8491545893719806
51,631.0,2019.0,2,270.0,2996.0,2.0,36970.0,34509.0,2382.0,127499.0,80000.0,103351.0,158032.0,259800.0,2019,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6539877999392528,3.6946593642238255
29,524.0,2022.0,10,104.0,658.0,1.0,8610.0,68327.0,-534.4781404656237,54662.0,51188.11395390715,15984.0,800.0,85800.0,2024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.98,0.800005854201121
29,340.0,2014.0,1,73.0,1317.0,2.0,15280.0,53694.0,578.0,15409.0,96318.52721779756,13545.0,8545.0,34800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5851375073142189,0.28697806086341116
51,383.0,2022.0,8,200.0,1991.0,1.0,28390.0,118001.0,1202.0,139133.0,8600.0,52339.0,71445.0,290000.0,2023,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0.7325775071733501,1.1790832281082364
65,210.0,2014.0,6,239.0,3436.0,4.0,69490.0,62019.0,3068.0,91097.0,83888.0,99128.0,150431.0,168888.0,2015,9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.6589599218246239,1.46885631822506
88,757.0,2016.0,4,105.0,1798.0,2.0,16260.0,46502.0,976.0,19217.0,98061.02105149347,19953.0,19953.0,38800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.41325104296589393
4,132.0,2019.0,2,85.0,999.0,1.0,15270.0,26667.0,392.0,30296.0,81248.0,23358.0,24702.0,86800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9455914500850133,1.1360857989275135
65,557.0,2010.0,6,294.0,4806.0,3.0,21120.0,47316.0,7294.0,32214.0,130000.0,158552.0,158552.0,143800.0,2011,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.6808267816383464
78,545.0,2021.0,3,110.0,1498.0,2.0,17000.0,118388.0,684.0,101403.0,16000.0,22802.0,8923.0,163000.0,2023,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.5554185811946653,0.8565310673379058
14,276.0,2022.0,10,92.0,2382.20397592815,1.0,10470.0,46124.0,2106.627849566421,45315.0,10.0,37680.0,1884.0,102888.0,2024,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,20.0,0.9824603243430752
4,134.0,2017.0,2,140.0,1984.0,1.0,17580.0,45289.0,1194.0,41136.0,102648.0,33206.0,38489.0,81800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8627400036374029,0.908300028704542
39,215.0,2018.0,3,93.0,1591.0,2.0,13970.0,23568.0,738.0,18668.0,60200.0,11199.0,11199.0,69800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.792090970807875
4,132.0,2019.0,2,85.0,999.0,1.0,16200.0,40714.0,392.0,43669.0,23889.0,22084.0,22918.0,116800.0,2020,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.9636093899991274,1.0725794566979416
88,313.0,2016.0,4,125.0,2362.0,2.0,20940.0,53711.0,1638.0,45453.0,87000.0,36758.0,43462.0,88800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8457503106161705,0.8462512334531102
88,406.0,2015.0,8,111.0,1986.0,3.0,20660.0,49000.0,1196.0,23404.0,116800.0,27297.0,25216.0,52800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0825269670050761,0.4776326530612245
93,636.0,2017.0,2,90.0,1498.0,2.0,11890.0,44002.0,684.0,29432.0,150000.0,25281.0,27394.0,48800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.92286632109221,0.668878687332394
32,581.0,2017.0,6,155.0,1991.0,4.0,19870.0,48209.0,1202.0,40205.0,90000.0,38231.0,45524.0,75888.0,2017,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8397987874527721,0.8339729096226846
4,134.0,2016.0,2,110.0,1395.0,2.0,18210.0,53001.0,624.0,29144.0,106000.0,32219.0,27107.0,57800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1885859741026303,0.5498764174260863
88,273.0,2021.0,9,97.0,2982.0,1.0,13520.0,37002.0,2973.546007689626,26763.0,70056.14722719732,32625.0,1632.0,97800.0,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.990808823529413,0.723285227825523
51,283.0,2020.0,2,115.0,1497.0,3.0,20890.0,45012.0,684.0,72606.0,70000.0,46968.0,57756.0,164800.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8132142115104924,1.6130365235937083
69,758.0,2019.0,6,441.0,6592.0,3.0613788535243365,152860.0,56100.0,8004.0,639571.0,1300.0,459950.0,799910.0,1480000.0,2021,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.5750021877461214,11.400552584670232
51,157.0,2020.0,8,200.0,1991.0,1.0,28430.0,45012.0,1202.0,78520.0,62000.0,52288.0,66119.0,215800.0,2020,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7908165580241685,1.7444237092330934
49,14.0,2016.0,2,121.0,1998.0,1.0,14170.0,55414.0,1210.0,30566.0,64700.0,23233.0,24527.0,52800.0,2017,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.9472418151424961,0.5515934601364276
51,241.0,2009.0,6,150.0,1796.0,6.0,13490.0,39463.0,1461.0,22175.0,127000.0,57392.0,57392.0,75800.0,2010,14,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.5619187593441959
34,480.0,2008.0,0,0.0,7790.0,4.0,16100.0,25832.0,10886.971339559232,13638.0,119213.33243674054,101094.0,5055.0,85000.0,2009,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19.998813056379824,0.527949829668628
44,436.0,2009.0,2,153.0,2500.0,2.0,11010.0,39563.0,2700.0,19012.0,105000.0,38495.0,38495.0,52900.0,2009,15,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.48055000884664967
92,388.0,2013.0,1,90.0,1395.0,1.0,10080.0,97905.0,686.0,89402.0,52448.79679871639,20921.0,6290.0,92000.0,2013,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.326073131955485,0.91315050303866
68,393.0,2017.0,4,81.0,1461.0,1.0,13980.0,51600.0,1048.0,21466.0,82023.77653793141,25440.0,12616.0,43955.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0164870006341156,0.4160077519379845
8,763.0,2022.0,8,100.0,1499.0,1.0,19710.0,95801.0,684.0,111028.0,16109.0,39563.0,47389.0,179000.0,2022,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8348561902551225,1.1589440611267106
4,132.0,2016.0,2,92.0,1395.0,2.0,18050.0,45504.0,624.0,18322.0,92462.1768448757,25124.0,17174.0,43800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4629090485617795,0.4026459212376934
65,209.0,2008.0,8,283.0,4806.0,2.0,13950.0,47316.0,7294.0,32499.0,169718.0,60649.0,60649.0,95800.0,2011,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.6868501141262998
4,136.0,2019.0,2,140.0,1984.0,1.0,22490.0,40001.0,1194.0,54878.0,39000.0,38148.0,45408.0,139800.0,2019,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8401162790697675,1.3719157021074473
51,382.0,2018.0,8,155.0,1991.0,2.0,28560.0,37010.0,1202.0,49963.0,90000.0,45186.0,55261.0,136000.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8176833571596606,1.3499864901378007
8,767.0,2017.0,8,135.0,1997.0,3.0,20930.0,52000.0,1210.0,43437.0,117716.0,36108.0,42552.0,84800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8485617597292724,0.835326923076923
31,434.0,2021.0,1,224.0,2397.184626076327,2.0,24140.0,61001.0,2232.0,55039.0,33100.0,48557.0,14980.0,180800.0,2021,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3.2414552736982643,0.9022638973131588
51,176.0,2009.0,1,85.0,1699.0,2.0,10000.0,37502.0,1290.0,19871.0,236500.0,27999.0,27999.0,53000.0,2009,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5298650738627273
58,584.0,2008.0,8,101.0,1997.0,5.0,13120.0,31335.0,1815.0,14311.0,167973.0,22455.0,22455.0,59900.0,2009,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4567097494814106
36,779.0,2006.0,6,218.0,4196.0,4.0,21850.0,52660.0,6384.0,12725.0,60200.0,94581.0,104040.0,52800.0,2007,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.909083044982699,0.2416445119635397
58,698.0,2019.0,3,85.0,1598.0,1.0,13070.0,26309.0,742.0,23664.0,78300.0,16713.0,16713.0,67800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.8994640617279258
24,346.0,2016.0,1,92.0,999.0,1.0,11720.0,49430.0,392.0,21060.0,25000.0,19244.0,14244.0,36800.0,2017,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.3510249929795002,0.42605705037426667
43,595.0,2015.0,8,225.0,2993.0,3.0,28560.0,55001.0,3376.0,87625.0,119000.0,95542.0,143976.0,115800.0,2015,9,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.6635967105628716,1.5931528517663316
29,413.0,2018.0,8,96.0,1496.0,1.0,14030.0,28000.0,682.0,27781.0,70000.0,21733.0,22427.0,71800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9690551567307264,0.9921785714285715
29,274.0,2019.0,4,129.0,2356.0,1.0,20800.0,48010.0,1630.0,48619.0,136000.0,31072.0,35501.0,120800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8752429509027915,1.0126848573213914
4,132.0,2016.0,2,92.0,1395.0,4.0,16460.0,53000.0,624.0,20698.0,112421.22248658116,22545.0,13563.0,45800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.6622428666224287,0.39052830188679244
51,191.0,2011.0,2,115.0,1597.0,3.0,17140.0,50570.0,965.0,37754.0,136000.0,31076.0,31076.0,128000.0,2012,12,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.7465691121218113
51,191.0,2010.0,2,115.0,1597.0,4.0,10690.0,36475.0,1039.0,22794.0,120969.0961005573,31893.0,31893.0,66800.0,2010,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6249211788896505
29,620.0,2008.0,6,178.0,2156.0,6.0,38420.0,34991.0,2094.0,14543.0,131328.09606214426,33370.0,33370.0,159800.0,2008,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.41562115972678687
29,220.0,2008.0,3,70.0,1339.0,5.0,13050.0,16438.0,885.0,2468.0,141258.06327949036,35920.0,21552.0,9800.0,2010,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,0.15013991969826013
